,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
30,30,"учет тмц (телекоммуникационное оборудование, материалы, кабельная продукция) в crm-системе; ведение и поддержание порядка в номенклатуре тмц; заказ оборудования у поставщиков (получение заявки, согласование счета контроль оплаты, проверка соответствия); ведение переписки с дата-центрами (обработка тикетов); выполнение поручений руководителя в рамках своей компетенции.","пятидневная рабочая неделя с 09-00 до 18-00 (суббота, воскресенье - выходные дни); заработная плата 42 700 рублей «на руки» (оклад + регулярная премия), выплачивается вовремя и без задержек; официальное трудоустройство согласно тк рф; дмс через год работы в компании; оплачиваемая мобильная связь; работа в сильной, развивающейся компании с прекрасным коллективом профессионалов; интересные задачи и возможность профессионального и роста; уютный офис с собственным кафе и зоной отдыха (кофемашина, зона tv, спортзал и многое другое); корпоративные мероприятия-новый год,team building, детские праздники; удобное месторасположение (мы находимся в пешей доступности от ст.м. озерки).","опыт аналогичной работы по учету телекоммуникационного оборудования желателен; образование в области телекоммуникаций и связи будет являться вашим преимуществом; уверенное пользование пк (ms office, электронная почта); навыки ведения учета в crm-системе; знание 1с будет являться вашим преимуществом; усидчивость и внимательность; умение работать с большим объемом информации и систематизировать её. пятидневная рабочая неделя с 09-00 до 18-00 (суббота, воскресенье - выходные дни); заработная плата 42 700 рублей «на руки» (оклад + регулярная премия), выплачивается вовремя и без задержек; официальное трудоустройство согласно тк рф; дмс через год работы в компании; оплачиваемая мобильная связь; работа в сильной, развивающейся компании с прекрасным коллективом профессионалов; интересные задачи и возможность профессионального и роста; уютный офис с собственным кафе и зоной отдыха (кофемашина, зона tv, спортзал и многое другое); корпоративные мероприятия-новый год,team building, детские праздники; удобное месторасположение (мы находимся в пешей доступности от ст.м. озерки).","учет тмц (телекоммуникационное оборудование, материалы, кабельная продукция) в crm-системе; ведение и поддержание порядка в номенклатуре тмц; заказ оборудования у поставщиков (получение заявки, согласование счета контроль оплаты, проверка соответствия); ведение переписки с дата-центрами (обработка тикетов); выполнение поручений руководителя в рамках своей компетенции. опыт аналогичной работы по учету телекоммуникационного оборудования желателен; образование в области телекоммуникаций и связи будет являться вашим преимуществом; уверенное пользование пк (ms office, электронная почта); навыки ведения учета в crm-системе; знание 1с будет являться вашим преимуществом; усидчивость и внимательность; умение работать с большим объемом информации и систематизировать её. пятидневная рабочая неделя с 09-00 до 18-00 (суббота, воскресенье - выходные дни); заработная плата 42 700 рублей «на руки» (оклад + регулярная премия), выплачивается вовремя и без задержек; официальное трудоустройство согласно тк рф; дмс через год работы в компании; оплачиваемая мобильная связь; работа в сильной, развивающейся компании с прекрасным коллективом профессионалов; интересные задачи и возможность профессионального и роста; уютный офис с собственным кафе и зоной отдыха (кофемашина, зона tv, спортзал и многое другое); корпоративные мероприятия-новый год,team building, детские праздники; удобное месторасположение (мы находимся в пешей доступности от ст.м. озерки).",специалистпоучетутелекоммуникационногооборудования,Санкт-Петербург,42700.0,42700.0,ЕТелеком,2019-10-02T13:59:12+0300,between1And3,full,fullDay,Деловая переписка|Работа с поставщиками|Учет оборудования|Закупка телекоммуникационного оборудования|Учет ТМЦ|Базы данных|Телекоммуникационное оборудование|CRM|Учет
