,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
520,520,,,,"ооо &quot;ростелеком информационные технологии&quot; входит в ит кластер группы компаний пао &quot;ростелеком&quot;, специализируется на проектировании и автоматизации процессов продаж и обслуживания телекоммуникационной компании в в2с, в2в, b2o сегментах. в команду проекта по созданию центра компетенций oss пао &quot;ростелеком&quot; ищем старшего инженера-аналитика! основные задачи: управление требованиями на доработки ис, постановка задач разработчикам и вендорам, анализ качества данных. что нужно будет делать: управлять требованиями на доработки ис (технический учет); разрабатывать интеграционные решения; разрабатывать отчетные формы; взаимодействовать с вендором по вопросам развития и сопровождения систем; создавать и вести сопроводительную документацию по работе систем в корпоративных wiki и confluence; анализировать качество данных; взаимодействовать с сотрудниками смежных подразделений в рамках решения сложных задач поддержки и развития; работать в команде с архитекторами oss по совместному выполнению оперативных задач, поступающих от руководителя; анализировать влияния вариантов реализации решений на логику взаимодействия разрабатываемых/ модернизируемых систем между собой и со смежными системами, а также на общую архитектуру решения; организовывать и участвовать в проведении приемо-сдаточных испытаний вверенных или смежных oss и других информационных систем. мы ждём, что ты: имеешь высшее профессиональное образование (техническое/математическое/информационные технологии) имеешь опыт работы в it- сфере (тестирование, разработка по, анализ, эксплуатация) от 3 лет; имеешь опыт разработки процедур и функций sql, pl/sql; имеешь опыт оптимизации sql запросов; имеешь опыт сбора и консолидации требований, написания технических задания и инструкций; понимаешь бизнес процессы в крупных телекоммуникационных компаниях; понимаешь жизненный цикл разработки программного обеспечения; имеешь опыт работы в jira, service desk и других подобных системах; имеешь опыт работы с тз, спецификациями, usecase, написания инструкций; имеешь базовые навыки чтения кода на языках программирования высокого уровня; понимаешь принципы работы систем класса аср, crm, слту (система линейно-технического учета), wfm, trouble ticketing; имеешь опыт работы с любой субд, желательно sql oracle; понимаешь принципы интеграции систем внутри oss ландшафта, а также с внешними информационными системами (аср, crm, erp). . будет плюсом: опыт работы в подразделениях развития и эксплуатации систем технического учета (аргус слту, техноград гис связь утр, netcracker toms и подобные) или других систем oss контура. что от нас: хорошая заработная плата + премии; дмс и оплата мобильной связи; обучение за счёт компании; возможность выбрать график работы (8-17, 9-18, 10-19); офис в современном бизнес-центре класса &quot;в+&quot;. ждём в команде!",старший инженер аналитик oss,Санкт-Петербург,,,Ростелеком Информационные Технологии,2019-10-08T11:34:11+0300,between3And6,full,fullDay,Oracle Pl/SQL|SQL|Oracle 11G|Постановка задач разработчикам|Системный анализ|OSS|Техноград|Аргус
