,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
529,529,,"оформление согласно тк рф; квартальные премии до 50% от оклада; дмс и офисный доктор; компенсация курсов английского языка (50/50 в офисе); развитая корпоративная культура, много активностей на любой вкус; обучение за счет компании; просторный современный офис в бизнес-центре класса а, есть кафе-зоны с фруктами, кофе, снэки и др.",,"наш заказчик - компания с честным highload с нагрузкой до 300k rps в связи с активным развитием в команду bi требуется sr data engineer команда разрабатывает систему статистики и аналитики данных о работе рекламной сети в интернет (big data). технологии: vertica, airflow, postgresql, mysql, elk, redis и др. круг задач: построение новых и оптимизация существующих витрин данных; написание и оптимизация сложных sql-запросов; разработка etl, elt (python); интеграция существующей инфраструктуры с различными сторонними сервисами через api; участие в процессе проектирования и разработки data warehouse; взаимодействие с отделом аналитики и r&amp;d. обязательные требования: опыт работы с python; знание теории баз данных, принципов построения dwh; навыки написания сложных аналитических sql-запросов; умение работать в команде. оформление согласно тк рф; квартальные премии до 50% от оклада; дмс и офисный доктор; компенсация курсов английского языка (50/50 в офисе); развитая корпоративная культура, много активностей на любой вкус; обучение за счет компании; просторный современный офис в бизнес-центре класса а, есть кафе-зоны с фруктами, кофе, снэки и др.",senior data engineer bi developer,Санкт-Петербург,,,HR-PROFI,2019-10-02T11:35:05+0300,between3And6,full,flexible,Python|Airflow|DWH|vertica|kafka|aerospike
