,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
767,767,"участвовать в проекте по созданию логистического сервиса работать в дружной команде в тесном взаимодействии с разработчиками, pm, po, qa",заработная плата от 220.000 на руки и с радостью обсудим ваши пожелания при релевантном бекграунде. мы предлагаем уникальную возможность строить интересный международный проект в дружной интернациональной команде индивидуальный система бенефитов с индивидуальным подходом после испытательного срока,"коммерческий опыт разработки javascript приложений, в том числе с использованием angularjs, angular отличные знания javascript, html5, css3, es6, ооп опыт работы с комплексными restful api разработка через тестирование - tdd, ci/cd – jasmin/mocha, karma понимание инженерных принципов разработки robust-приложений, практическое применение методологий, алгоритмов заработная плата от 220.000 на руки и с радостью обсудим ваши пожелания при релевантном бекграунде. мы предлагаем уникальную возможность строить интересный международный проект в дружной интернациональной команде индивидуальный система бенефитов с индивидуальным подходом после испытательного срока","мы занимаемся разработкой большой программной платформы для логистического сектора (ближайшие аналоги - uber, rush, deliveroo, gett) в профессиональной интернациональной команде. наш основной инженерный офис находится в петербурге рядом со ст.м. спортивная, в двух минутах ходьбы. мы ждем в нашу команду - разработчик front-end / javascript / angularjs / angular developer участвовать в проекте по созданию логистического сервиса работать в дружной команде в тесном взаимодействии с разработчиками, pm, po, qa коммерческий опыт разработки javascript приложений, в том числе с использованием angularjs, angular отличные знания javascript, html5, css3, es6, ооп опыт работы с комплексными restful api разработка через тестирование - tdd, ci/cd – jasmin/mocha, karma понимание инженерных принципов разработки robust-приложений, практическое применение методологий, алгоритмов заработная плата от 220.000 на руки и с радостью обсудим ваши пожелания при релевантном бекграунде. мы предлагаем уникальную возможность строить интересный международный проект в дружной интернациональной команде индивидуальный система бенефитов с индивидуальным подходом после испытательного срока",разработчик фронт енд front end javascript angular,Санкт-Петербург,220000.0,,Draewil,2019-10-09T15:37:39+0300,between3And6,full,fullDay,AngularJS|Angular|Frontend|jasmin|karma|mocha|TDD|Typescript|JavaScript|Web Application Development
