,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
316,316,"разработка графических компонентов для корпоративной аналитической системы на базе qlik sesne; написание программного кода на js, scss, html5, angularjs, reactjs; работа в agile команде.","трудоустройство по тк рф; достойный уровень заработной платы: фикс+квартальные и годовые бонусы; возможность профессионального и карьерного роста; компенсационный пакет: дмс, санаторно-курортный отдых и т.д.; корпоративное обучение; активная корпоративная жизнь банка (спортивные мероприятия, внутренние конкурсы и пр.);","высшее образование (техническое); опыт разработки приложений; знание js, css, html; опыт работы с хотя бы одним из фреймворков: js react, angular, knockout; опыт написания unit-тестов; знание основных паттернов разработки по; знание алгоритмов, структур данных; опыт работы с системами контроля версий (svn, git). трудоустройство по тк рф; достойный уровень заработной платы: фикс+квартальные и годовые бонусы; возможность профессионального и карьерного роста; компенсационный пакет: дмс, санаторно-курортный отдых и т.д.; корпоративное обучение; активная корпоративная жизнь банка (спортивные мероприятия, внутренние конкурсы и пр.);","наш клиент, банк топ-10, в связи с расширением команды приглашает к себе java script разработчика разработка графических компонентов для корпоративной аналитической системы на базе qlik sesne; написание программного кода на js, scss, html5, angularjs, reactjs; работа в agile команде. высшее образование (техническое); опыт разработки приложений; знание js, css, html; опыт работы с хотя бы одним из фреймворков: js react, angular, knockout; опыт написания unit-тестов; знание основных паттернов разработки по; знание алгоритмов, структур данных; опыт работы с системами контроля версий (svn, git). трудоустройство по тк рф; достойный уровень заработной платы: фикс+квартальные и годовые бонусы; возможность профессионального и карьерного роста; компенсационный пакет: дмс, санаторно-курортный отдых и т.д.; корпоративное обучение; активная корпоративная жизнь банка (спортивные мероприятия, внутренние конкурсы и пр.);",java script разработчик,Санкт-Петербург,,,ANCOR FinTech,2019-10-07T12:57:30+0300,between1And3,full,fullDay,
