,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
234,234,,,,"мы занимаемся ремонтом и диагностикой пк и ноутбуков. готовы рассмотреть кандидатов без опыта. мы научим тебя всему, что знаем, главное – твоя готовность развиваться и работать с людьми! мы предлагаем: обучение и ввод в профессию удобный график работы с плавающими выходными; возможность карьерного роста. тебе предстоит: выезжать к клиенту на заявку; диагностировать и устранять неполадки пк и ноутбуков; выявлять дополнительные потребности клиента. ожидаем от тебя: навыков установки windows, драйверов, настройки по; чистка пк и ноутбуков, модульный ремонт; готовность много общаться с клиентами. отправляй резюме или звони, мы свяжемся с тобой в ближайшее время и пригласим на собеседование.",специалист по ремонту компьютеров,Санкт-Петербург,40000.0,60000.0,ПКП СПб,2019-10-08T12:04:00+0300,noExperience,full,fullDay,
