,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
460,460,,,,"уважаемые соискатели! в отдел по техническому сопровождению юридических лиц на постоянной основе требуется инженер по обслуживанию корпоративных клиентов в локально-вычислительной сети. мы рассматриваем кандидатов: для успешного прохождения собеседования необходимо владеть базовыми техническими знаниями сетевых технологий: • понятия: серый/белый, статический/динамический ip адрес, mac-адрес; • принципы работы: dns, dhcp, pppoe, ipoe; • команды: ping, nslookup, ipconfig, tracert, route, netstat; • принципы работы и опыт настройки клиентского сетевого оборудования (роутер, switch, hub, голосовые шлюзы); • принцип работы wi-fi (стандарты скорости и типы шифрования); • приветствуется: знания модели osi (физический, канальный, сетевой, транспортный уровни), стека протоколов tcp\ip, опыт работы с linux\mac os, знание английского языка высшее или среднее специальное техническое образование (электротехническое, связь, радиофизика и др.); опыт работы в телекоммуникационных компаниях в должности техника сервиса, техника подключения, монтажника сетей связи и т.п.; внимательность; ответственность; обучаемость; обязательное знание exсel, word; клиентоориентированность. вам предстоит выполнение следующих задач: координация работы разъездных инженеров в сегменте корпоративных клиентов (b2b): назначение и контроль за сроками выполнения заявок; мониторинг поступающих в работу заявок и аварийных ситуаций; назначение задач на приемку объектов связи сети гутс в эксплуатацию, проверка исполнительной документации. выполнения приемок подключений по арендованным каналов в закрепленных кампусах; контроль за соблюдение нормативных сроков выполнения сервисных заявок; предоставление отчетности по выполненным заявкам и работе; выполнение других текущих операционных задач непосредственного руководителя. мы предлагаем: работу в крупной и динамично развивающейся телекоммуникационной компании; официальное оформление по тк рф, полностью белую заработную плату; компенсацию мобильной связи; график работы 2/2 или 3/3 с 9-21; дружный коллектив профессионалов; интересная работа в дружном и молодом коллективе; возможности профессионального и карьерного роста.",инженер по обслуживанию сетей,Санкт-Петербург,46000.0,,ЭР-Телеком,2019-10-09T15:55:39+0300,between1And3,full,shift,Монтаж оборудования|Настройка сетевых подключений|Техническое обслуживание|Системы видеонаблюдения|Администрирование сетевого оборудования|модернизация сети подключения клиентов
