,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
735,735,"руководство ит-проектами: организация и обеспечение достижения результатов проектов в утвержденные сроки; формирование, мониторинг, прогнозирование исполнения, корректировка плана-графика проекта, ключевых контрольных точек продукта проекта; координация своевременного исполнения запланированных проектных задач; организация эффективных коммуникаций (проектная команда, эксперты, заказчики, подрядчики); формирование и организация согласования регламентированного пакета документов, подтверждающего достижение результатов проектов (в целом по проекту и в разрезе регламентированных этапов); подготовка материалов по бюджету, экономической эффективности проекта; обеспечение исполнения выделенного на проект бюджета (договорная работа); мониторинг информации по исполнению бюджета проекта; управление рисками; управление изменениями; формирование регулярной отчетности по проектам.","уровень заработной платы обсуждается по итогам собеседования; годовой бонус по результатам деятельности; работа в стабильной, динамично развивающейся компании; перспектива профессионального роста, возможность обучения; дмс, страхование жизни","высшее образование; опыт работы в управлении it проектами 3-5 лет; экспертные знания и практический опыт использования методологий проектного управления (pmbok будет преимуществом); уровень заработной платы обсуждается по итогам собеседования; годовой бонус по результатам деятельности; работа в стабильной, динамично развивающейся компании; перспектива профессионального роста, возможность обучения; дмс, страхование жизни","в периметре компании &quot;газпром нефть&quot; открыта вакансия руководителя it проектов. для вашего удобства предлагаем откликнуться на данную вакансию в нашем виртуальном помощнике кандидата по ссылке: https://personik.ai/landing/gpn/apply_to_pm_vacancy он задаст вам несколько вопросов и мы сможем быстрее ответить вам. руководство ит-проектами: организация и обеспечение достижения результатов проектов в утвержденные сроки; формирование, мониторинг, прогнозирование исполнения, корректировка плана-графика проекта, ключевых контрольных точек продукта проекта; координация своевременного исполнения запланированных проектных задач; организация эффективных коммуникаций (проектная команда, эксперты, заказчики, подрядчики); формирование и организация согласования регламентированного пакета документов, подтверждающего достижение результатов проектов (в целом по проекту и в разрезе регламентированных этапов); подготовка материалов по бюджету, экономической эффективности проекта; обеспечение исполнения выделенного на проект бюджета (договорная работа); мониторинг информации по исполнению бюджета проекта; управление рисками; управление изменениями; формирование регулярной отчетности по проектам. высшее образование; опыт работы в управлении it проектами 3-5 лет; экспертные знания и практический опыт использования методологий проектного управления (pmbok будет преимуществом); уровень заработной платы обсуждается по итогам собеседования; годовой бонус по результатам деятельности; работа в стабильной, динамично развивающейся компании; перспектива профессионального роста, возможность обучения; дмс, страхование жизни",руководительitпроектов[id11472],Санкт-Петербург,,,Газпром нефть,2019-09-12T14:37:00+0300,between1And3,full,fullDay,
