,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
788,788,,"оклад 60 000 рублей (до вычета ндфл) + квартальные премии. официальное трудоустройство, соблюдение компанией всех социальных гарантий. комфортный офис в шаговой доступности от м. василеостровская. автомобильная и вело-парковка. замечательный коллектив.","опыт работы в отделе технической поддержки на промышленном предприятии. знание программного обеспечения компании аскон и/или др.систем сапр. приветствуется опыт работы с системой servicedesk и оказания технической поддержки. знание этикета телефонного общения, грамотная речь и хорошие коммуникативные навыки (умение слушать клиента и доносить информацию простыми словами). уверенный пользователь пк. умение брать на себя ответственность по предлагаемому решению. желание изучать новые программные продукты и технологии. готовность к работе в режиме многозадачности, стрессоустойчивость. оклад 60 000 рублей (до вычета ндфл) + квартальные премии. официальное трудоустройство, соблюдение компанией всех социальных гарантий. комфортный офис в шаговой доступности от м. василеостровская. автомобильная и вело-парковка. замечательный коллектив.","региональный офис аскон-северо-запад , крупнейший поставщик решений аскон в северо-западном федеральном округе, приглашает кандидатов на позицию инженер технической поддержки. задачи: первичный прием, регистрация входящих обращений от клиентов по телефону. прием и обработка обращений через систему servicedesk. анализ ошибок/предложений по обращениям и передача информации разработчикам. контроль обращений клиента в зоне своей ответственности. создание комфортного общения с клиентами. опыт работы в отделе технической поддержки на промышленном предприятии. знание программного обеспечения компании аскон и/или др.систем сапр. приветствуется опыт работы с системой servicedesk и оказания технической поддержки. знание этикета телефонного общения, грамотная речь и хорошие коммуникативные навыки (умение слушать клиента и доносить информацию простыми словами). уверенный пользователь пк. умение брать на себя ответственность по предлагаемому решению. желание изучать новые программные продукты и технологии. готовность к работе в режиме многозадачности, стрессоустойчивость. оклад 60 000 рублей (до вычета ндфл) + квартальные премии. официальное трудоустройство, соблюдение компанией всех социальных гарантий. комфортный офис в шаговой доступности от м. василеостровская. автомобильная и вело-парковка. замечательный коллектив.",инженер технической поддержки (сапр),Санкт-Петербург,60000.0,,АСКОН,2019-10-01T10:28:32+0300,between1And3,full,fullDay,Деловая коммуникация|САПР|ServiceDESK|Компас-3D
