,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
806,806,,,опыт профессиональной разработки приложений для,"для опытных разработчиков, которые знают, как писать мобильные приложения на с++. примите участие в разработке торговых приложений, которыми ежедневно пользуются миллионы людей. работая у нас, вы сможете применить все свои знания, опыт и смелые революционные идеи, чтобы оставить свой след в отрасли мобильных приложений. вам предстоит влиться в коллектив android-разработчиков и усилить его, создавая продукты в области торговых платформ. это высокопроизводительные приложения с жёсткими требованиями по безопасности. если вы умеете разрабатывать такие программы и даже публиковали их в google play, у нас есть для вас отличное предложение. опыт профессиональной разработки приложений для android опыт профессионального использования java и c++ знание особенностей android sdk (api lvl &gt;= 21) опыт разработки приложений с использованием технологии jni наличие списка осуществленных проектов умение подстраиваться под используемые стили программирования плюсами будут знания в смежных областях: опыт разработки с использованием ndk или опыт разработки на с++ под linux опыт публикации приложений на google play и его альтернативах опыт работы с opengl задачи: разработка новых компонентов мобильной торговой платформы metatrader5 проектирование и реализация удобного пользовательского интерфейса изучение и внедрение новых технологий что мы предлагаем : полная оплата вашего проезда и проживания для посещения собеседования, если понадобится очная встреча компенсация всех ваших расходов на переезд, мы выплачиваем вам одноразовую компенсацию не менее 5000 евро корпоративная квартира на время поиска постоянного жилья помощь в оформлении всех необходимых документов заработная плата выше рынка медицинская страховка для вас и вашей семьи офис на берегу моря бесплатное питание в офисе по меню из ресторанов города уникальный опыт, очень сильная команда","androidс++разработчик(лимассол,кипр)",Санкт-Петербург,280000.0,350000.0,MetaQuotes Software Corp.,2019-09-19T12:36:30+0300,moreThan6,full,fullDay,
