,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1344,1344,,,,"обязанности: разработка программного обеспечения для решения задач геологии и разработки нефтяных и газовых месторождений требования: знание с++,qt стремление развиваться и изучать новые технологии ответственность опыт разработки по способность к самостоятельной работе над проектом и взаимодействовать с членами команды во время работы над проектами; условия: работа в стабильной компании над собственным продуктом. проекту более 20 лет. место работы - г.тюмень официальное трудоустройство согласно тк рф первые три месяца испытательный срок, при удовлетворительном результате испытания перевод в штат полный соцпакет перспектива роста: профессионального, заработной платы",стажер,Тюмень,30000.0,50000.0,"Баспро, группа компаний",2019-09-25T10:25:09+0300,between1And3,probation,fullDay,"программирование C++, QT"
