,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
19,19,,,,"наша компания осуществляет автоматизацию процессов учета, управления и планирования для крупных корпораций нефтяного сектора, химического, энергетического и других компаний (газпром нефть, роснефть, уралкалий и др.). автоматизацию, которую мы проводим, является крупнейшей в стране, уникальной по своей архитектуре, с использованием передовых ит-технологий . несколько фактов: мы более 20 лет на рынке; команда - более 200 человек; мы работаем с сектором крупного корпоративного бизнеса, поэтому наши проекты масштабные и длительные; мы поддерживаем наших сотрудников в профессиональном и карьерном развитии; мы используем современные технологи и &quot;железо&quot;. если вам хочется работать в молодой, живой, дружной команде, заниматься нескучными 1с-проектами, иметь реальную возможность развития и роста – мы будем рады видеть вас в нашей команде. чем предстоит заниматься: разработка и поддержка проектов на базе 1c-bitrix разработка и поддержка сайтов на базе php-фреймворков / cms. для нас важно: хорошие знания php, mysql; практический опыт разработки под битрикс и знание его api; опыт интеграции со сторонними информационными системами: с 1с; плюсом будет наличие сертификатов 1с-битрикc; владение html, css, javascript в общем и jquery в частности; понимание ооп, знание архитектуры mvc, умение работать с системами контроля верий (svn, git); умение не просто писать код, а решать поставленные задачи; умение разбираться в чужом коде; знание основ проектирования проектов (приветствуется); портфолио реализованных проектов. мы ценим профессионализм, поэтому готовы предложить: уровень заработной платы, который опирается на уровень ваших компетенций (не завязан на &quot;часах&quot; и kpi); возможна работ как на удаленной основе, так и в офисе компании . выстроенную модель развития сотрудников в компании; оформление согласно тк рф, соц.пакет (дмс) после прохождения испытательного срока; график работы 5/2 с 8:00-17:00, с 9:00-18:00 либо с 10:00-19:00; реальные возможности для профессионального и карьерного роста, на интересных и крупных проектах; отличный, профессиональный коллектив; вкусный кофе, чай, сладости и молоко)).",phpпрограммист(bitrix),Санкт-Петербург,,,ALP Group,2019-09-12T12:31:57+0300,between3And6,full,fullDay,
