,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
361,361,,,,"привет, будущий коллега! мы - ekassir, продуктовая it-компания. наши компетенции — платежные и транзакционные системы, карточные технологии, по для устройств самообслуживания, системы дбо, мобильная разработка, по для сотрудников фронт-офиса и кассиров. если вы хоть раз совершали операцию через банкомат &quot;тинькофф банка&quot;, вносили платеж по кредиту в &quot;ренессанс кредит&quot;, обращались за банковскими услугами в &quot;почта банк&quot;, то пользовались нашими продуктами. чем предстоит заниматься: разработка нового функционала в существующем сервисе (проект: высоконагруженный сервер мониторинга); доработка существующего кода (усовершенствование/оптимизация); проектирование базы данных; проведение unit-тестов. наши ожидания: понимание принципов ооп и основных шаблонов проектирования; отличное знание c# (.net framework) (от 3-x лет), опыт работы с entity framework и ado.net; опыт работы с базой данных ms sql (t-sql - обязательно, проектирование структур баз данных - желательно, оптимизация запросов - желательно); опыт разработки wcf-сервисов, понимание rest api, опыт работы с сокетами; опыт разработки пользовательских интерфейсов wpf, mvvp; опыт проектирования и разработки клиент-серверных приложений, высоконагруженных, многопоточных приложений. будет плюсом : tfs / git, опыт работы с .net standard/.net core; знакомство с docker; опыт анализа и оптимизации производительности; опыт коммерческой разработки программных продуктов для сферы финансовых услуг. мы предлагаем: официальное оформление по тк рф; гибкое начало рабочего дня (обязательные часы присутствия с 10:00 до 16:00); уровень заработной платы обсуждаем индивидуально; дмс после испытательного срока ( в т.ч. для членов семьи по льготной цене); профессиональная команда, использующая передовые технологии в своей области; курсы английского языка; участие в оплачиваемых конференциях; офис в пешей доступности от метро в бц &quot;белый остров&quot;.",c# разработчик (высоконагруженный сервер мониторинга),Санкт-Петербург,,,Екассир,2019-10-07T12:32:25+0300,between3And6,full,fullDay,.NET Framework|Entity Framework|ADO.NET|MS SQL|Transact-SQL|WPF|MVVP|TFS|Git|C#|Unit Testing|ООП
