,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
472,472,,"график 5/2. 8 часов. с секундомером не стоим. главное - результат; высокий уровень оплаты без задержек, уровень определяется на интервью; офис в 5-ти минутах ходьбы от м.черная речка; молодая и очень дружная команда в компании лидера в своей отрасли, входящей в top3 e-commerce санкт-петербурга.","опыт ведения технической документации от 1 года; умение доступно доносить информацию до пользователей; понимание процессов разработки программных продуктов и сервисов (анализ требований, разработка, тестирование, техподдержка и т.д.); аналитический склад ума и инициативность; желание учиться и развиваться; знание confluence;","чем придется заниматься: актуализация пользовательской и технической документации; взаимодействие с разработчиками, тестировщиками и пользователями по различным техническим вопросам; координация работы команд разработчиков; постановка задач тестировщикам; формирование критериев выполнения задач; документирование существующих и разрабатываемых систем и процессов; написание технических заданий к программным продуктам и системам; опыт ведения технической документации от 1 года; умение доступно доносить информацию до пользователей; понимание процессов разработки программных продуктов и сервисов (анализ требований, разработка, тестирование, техподдержка и т.д.); аналитический склад ума и инициативность; желание учиться и развиваться; знание confluence; приветствуется: умение работать с данными; знакомство с jira ; знание sql; график 5/2. 8 часов. с секундомером не стоим. главное - результат; высокий уровень оплаты без задержек, уровень определяется на интервью; офис в 5-ти минутах ходьбы от м.черная речка; молодая и очень дружная команда в компании лидера в своей отрасли, входящей в top3 e-commerce санкт-петербурга.",технический писатель аналитик,Санкт-Петербург,,,Фотосклад.ру,2019-09-23T09:39:46+0300,between1And3,full,fullDay,
