,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
458,458,,"у нас тепло, уютно, задачи и вопросы решаются быстро, словно ты в маленькой компании, но со «взрослым» уровнем сервиса для сотрудников: светлый офис, дмс, бесплатные уроки английского языка. вакансия открыта в москве (офис на белорусской) и питере (офис на беговой). осенью открывается офис в берлине (возможна релокация).",,"вакансия для тех, кто готов создавать high-tech продукты, о которых можно будет с гордостью рассказывать детям. мы говорим об уникальных работах, подобных тому, что сделали коллеги из нашей группы компаний kinetik: arrival, tra robotics, roborace. мы из experiment x – компании для людей, которым нравится решать сложные задачи среди профессионалов. здесь ценится честное мнение, любопытство, пытливость ума. в рамках нашего нового продукта, который уже произвёл переворот в понимании технических возможностей в сфере биотехнологий, мы производим ридеры, позволяющие в домашних условиях следить за здоровьем и получать оперативные результаты анализов по определенным показателям с синхронизацией на web и mobile. сейчас мы ищем с/с++ разработчика – профессионала в своей области, присоединяйся! задачи для тебя: разработка операционной системы диагностических медицинских устройств. разработка программного обеспечения для устройств на базе микроконтроллера stm32. разработка и документирование архитектурных и интерфейсных решений. ожидания от тебя: практический опыт разработки решений с использованием с/с++. знание архитектуры и практический опыт работы с микроконтроллерами stm32. опыт проектирования и разработки многопоточных embedded-приложений. опыт проектирования и разработки по для встраиваемых систем c ос linux. умение работать с системой контролей версий git. умение проектировать системный код до начала имплементации. опыт и привычка разработки unit тестов. английский: upper intermediate. у нас тепло, уютно, задачи и вопросы решаются быстро, словно ты в маленькой компании, но со «взрослым» уровнем сервиса для сотрудников: светлый офис, дмс, бесплатные уроки английского языка. вакансия открыта в москве (офис на белорусской) и питере (офис на беговой). осенью открывается офис в берлине (возможна релокация).",senior c c++ developer старший разработчик с с++,Санкт-Петербург,150000.0,,Эксперимент Икс,2019-10-07T18:21:53+0300,between3And6,full,fullDay,STM32|C|C++|C/C++
