,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
475,475,"изучение материала, выполнение обучающих и тестовых заданий после прохождения курса обучения, выполнение задач по поддержке и доработке веб-сайтов","обучение и работа на территории работодателя рабочий день с 10 до 19 часов по будням выплата заработной платы 2 раза в месяц - 10 и 25 числа месяца чай, кофе, печеньки, колбаса, фрукты и т. п.","знать базовые функции и понимать принцип работы: php, mysql, javascript, html желание учиться обучение и работа на территории работодателя рабочий день с 10 до 19 часов по будням выплата заработной платы 2 раза в месяц - 10 и 25 числа месяца чай, кофе, печеньки, колбаса, фрукты и т. п.","изучение материала, выполнение обучающих и тестовых заданий после прохождения курса обучения, выполнение задач по поддержке и доработке веб-сайтов знать базовые функции и понимать принцип работы: php, mysql, javascript, html желание учиться обучение и работа на территории работодателя рабочий день с 10 до 19 часов по будням выплата заработной платы 2 раза в месяц - 10 и 25 числа месяца чай, кофе, печеньки, колбаса, фрукты и т. п.",стажер-программистphp,Санкт-Петербург,15000.0,,OpenStart,2019-09-30T11:24:10+0300,noExperience,probation,fullDay,PHP|MySQL
