,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1103,1103,,"официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.",,"строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас микросервисная архитектура и agile подход к разработке, нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! мы любим web и у нас всегда есть интересные задачи! опыт и навыки, на которые мы рассчитываем: опыт работы с ит-командой в одном из фреймворков; умение и желание работать в agile команде; умение поставить задачи из стратегии компании и реализовать их; умение анализировать эффективность внедрений, исправлений и улучшений; умение доносить до членов команды, какая конечная цель всех выполняемых задач. тебе предстоит решать следующие задачи: постановка задач и сроков их исполнения, приоритизация задач; сбор обратной связи от пользователей и подготовка бизнес-требований; ведение бэклога, поддержание актуальности бизнес-требований; контроль сроков/качества задач; координация работы разработчиков; приемка продукта проекта, ответственность за результат. официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. стань частью нашей команды! ждём твоё резюме!",продакт-менеджер(it),Тюмень,60000.0,100000.0,Строительный Двор,2019-10-10T11:28:53+0300,between1And3,full,fullDay,Scrum|Agile Project Management
