,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
233,233,"разработка и развитие проектов компании, как имеющихся, так и новых, стек технологий: js - 80% (vanilla + vue), html/css -10%, php – 10% помощь в работе html верстальщику, при необходимости помощь в работе back-end разработчику, при необходимости","график работы: 5/2,","опыт работы: в аналогичной должности 2-5 лет. front-end на уровне middle знание иностранных языков: английский на уровне чтения технической документации. владение специальным программным обеспечением: phpstorm, sublime, навыки работы в терминале, git, sass, webpack желание и умение писать чистый, документированный код умение работать с чужим кодом умение гуглить умение работать с api сторонних разработчиков умение работать в команде готовность выполнить тестовое (некоммерческое) задание (не более 4-х часов) график работы: 5/2,","разработка и развитие проектов компании, как имеющихся, так и новых, стек технологий: js - 80% (vanilla + vue), html/css -10%, php – 10% помощь в работе html верстальщику, при необходимости помощь в работе back-end разработчику, при необходимости опыт работы: в аналогичной должности 2-5 лет. front-end на уровне middle знание иностранных языков: английский на уровне чтения технической документации. владение специальным программным обеспечением: phpstorm, sublime, навыки работы в терминале, git, sass, webpack желание и умение писать чистый, документированный код умение работать с чужим кодом умение гуглить умение работать с api сторонних разработчиков умение работать в команде готовность выполнить тестовое (некоммерческое) задание (не более 4-х часов) график работы: 5/2, удаленно оформление: в соответствии с тк рф. испытательный срок: 3 месяца. соц. пакет: оплачиваются больничные, отпуска",веб-разработчикfrontenddeveloper(middle),Санкт-Петербург,70000.0,100000.0,МЕДИМПОРТ,2019-10-09T18:00:00+0300,between3And6,full,remote,Jetbrains Phpstorm|Sublime|JavaScript|PHP5|HTML|CSS|Git|PHP|HTML5|CSS3|Ajax|webpack|Sass|vue.js|vanilla js
