,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1250,1250,"поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); поддержка и доработка интерфейсов связи со внешними системами; участие в разработке новой функциональности; оптимизация кода; поддержка пользователей системы; создание технической документации.","официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. если ты имеешь опыт разработки, особенно самостоятельной! умеешь раскладывать большую и сложную проблему, на несколько маленьких и простых! умеешь искать слабые и ненадежные места! скрупулезен! то эта вакансия для тебя!","неполное высшее (ит специальности); опыт разработки на любом языке программирования (javascript/python/java/go/sql); английский язык на уровне чтения и понимания документации; опыт работы с модулем sd (sap); опыт создания собственных z разработок, в том числе создания структуры данных; готовность использовать правила и стиль разработки, который принят в компании; опыт написания инструментов для себя, для ускорения своей работы; ответственность, нацеленность на результат. поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); поддержка и доработка интерфейсов связи со внешними системами; участие в разработке новой функциональности; оптимизация кода; поддержка пользователей системы; создание технической документации.","строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас микросервисная архитектура и agile подход к разработке, нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! мы любим web и у нас всегда есть интересные задачи! неполное высшее (ит специальности); опыт разработки на любом языке программирования (javascript/python/java/go/sql); английский язык на уровне чтения и понимания документации; опыт работы с модулем sd (sap); опыт создания собственных z разработок, в том числе создания структуры данных; готовность использовать правила и стиль разработки, который принят в компании; опыт написания инструментов для себя, для ускорения своей работы; ответственность, нацеленность на результат. поддержка / доработка существующей функциональности (отчеты, печатные формы, user-exit); поддержка и доработка интерфейсов связи со внешними системами; участие в разработке новой функциональности; оптимизация кода; поддержка пользователей системы; создание технической документации. будет плюсом: знание языка программирования abap. официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. если ты имеешь опыт разработки, особенно самостоятельной! умеешь раскладывать большую и сложную проблему, на несколько маленьких и простых! умеешь искать слабые и ненадежные места! скрупулезен! то эта вакансия для тебя! стань частью нашей команды ! мы ждём твоё резюме!",программист разработчик,Тюмень,40000.0,109000.0,Строительный Двор,2019-10-07T07:52:55+0300,between1And3,full,flexible,ABAP|ООП|SAP ERP|JavaScript|SQL|Git|MySQL|Python|Java
