,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
881,881,,"возможность быстрого профессионального развития; работа с современным стеком технологий; гибкий график работы; возможность работать с технически уникальными продуктами; возможность поработать с лучшими экспертами в своей сфере; уютный офис со всем необходимым для комфортной работы и отдыха; 100% оплачиваемые больничные, отпуск 28 календарных дней; lifetime opportunity!",,"мы – the_covert. создаем международные финансовые сервисы, которыми пользуются миллионы людей. у нас есть несколько классных продуктов, каждый из которых входит в топ-5 крупнейших в своей нише, а также много стартапов. на один из наших проектов ищем программиста с++, для разработки и сопровождения распределенного по под ос linux. задачи: написание нового кода; рефакторинг и оптимизация существующего кода; написание unit тестов. мы ждем от вас: профессиональное владение с++ (с++11/с++14); уверенное владение библиотекой stl; опыт разработки многопоточных приложений; опыт коммерческой разработки по от 2-х лет; знание принципов работы протоколов tcp/ip и udp; опыт работы с ос linux; знание английского языка на уровне чтения технической документации. вашими преимуществами будут: опыт проектирования и разработки распределенных и высоконагруженных систем; опыт работы с библиотеками libev, boost, zmq; опыт разработки собственных протоколов обмена данными; опыт применения unit тестирования; опыт применения скриптовых языков, таких как python и lua; опыт работы с postgresql. возможность быстрого профессионального развития; работа с современным стеком технологий; гибкий график работы; возможность работать с технически уникальными продуктами; возможность поработать с лучшими экспертами в своей сфере; уютный офис со всем необходимым для комфортной работы и отдыха; 100% оплачиваемые больничные, отпуск 28 календарных дней; lifetime opportunity!",программист с++ (middle),Санкт-Петербург,,,the_covert,2019-10-03T11:27:17+0300,between1And3,full,flexible,Python|PostgreSQL|Linux|C++|STL|Boost
