,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
407,407,прокладка utp-cat5e от оборудования оператора до клиента настройка клиентского оборудования,"оплата каждой подключенной заявки, совокупный доход от 50 000 р. график работы 5/2, рабочее время с 10:00 до 20:00, в зависимости от количества заявок на подключение. предоставление спец. одежды оплачиваемая стажировка (не более месяца) ищем сотрудников в выборгский район","знание основ построения лвс опытный пользователь пк умение работать с электроинструментом ответственность, пунктуальность, исполнительность, стрессоустойчивость оплата каждой подключенной заявки, совокупный доход от 50 000 р. график работы 5/2, рабочее время с 10:00 до 20:00, в зависимости от количества заявок на подключение. предоставление спец. одежды оплачиваемая стажировка (не более месяца) ищем сотрудников в выборгский район","skynet - оператор связи. мы входим в тройку лидеров по предоставлению услуг интернета и цифрового телевидения по спб и ло. ищем монтажников связи! прокладка utp-cat5e от оборудования оператора до клиента настройка клиентского оборудования знание основ построения лвс опытный пользователь пк умение работать с электроинструментом ответственность, пунктуальность, исполнительность, стрессоустойчивость оплата каждой подключенной заявки, совокупный доход от 50 000 р. график работы 5/2, рабочее время с 10:00 до 20:00, в зависимости от количества заявок на подключение. предоставление спец. одежды оплачиваемая стажировка (не более месяца) ищем сотрудников в выборгский район",монтажниксвязи(выборгскийрайон),Санкт-Петербург,50000.0,120000.0,SkyNet,2019-10-07T11:48:06+0300,noExperience,full,fullDay,Прокладка кабелей|Техническое обслуживание|Настройка ПК|Стрессоустойчивость|Исполнительность|Ответственность|Коммуникабельность|Настройка сетевых подключений|Знание основ построения ЛВС|Пунктуальность|Деловое общение|Грамотная речь|Ведение переговоров
