,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
580,580,"— анализ обращений, удаленная диагностика и диагностика на месте. — разрешение инцидентов, связанных с конечным пользовательским ит-оборудованием и офисным оборудованием (печатающая техника, проекторы, tv и т.п.). — замена расходных материалов в ит-оборудовании. — разрешение инцидентов, связанных со стандартным по. — эскалация инцидентов на другие уровни поддержки. — обработка запросов согласно регламенту. — установка стандартного корпоративного образа windows 10 на компьютеры. — установка ит-оборудования на рабочих местах пользователей.","— график работы: понедельник-пятница (рабочие дни), с 9 до 18.","— техническое образование. — опыт работы в ит-поддержке пользователей от 1 года (как преимущество, опыт работы в крупных международных компаниях). — знание принципов функционирования и построения локальных сетей. — уверенные навыки работы с оргтехникой (как преимущество, навыки работы с телефонией cisco). — опыт работы с оборудованием для видеоконференций. — опыт работы с мультимедийным оборудованием. — знание основ доменной структуры и службы active directory, dns, dhcp. — знание основных функций продуктов microsoft office (outlook, power point, excel, word и др.); — навыки работы с операционными системами семейства windows 7, 10 на уровне установки и настройки. — как преимущество, владение пользовательскими навыками в системой 1с itil. — клиентоориентированность и доброжелательность в общении с пользователями, стрессоустойчивость. — хорошие коммуникативные навыки, умение работать в команде. — пунктуальность. — дисциплинированный и ответственный подход к работе. — английский язык: чтение документации, написание писем (как преимущество, разговорный). большим преимуществом будет наличие управленческого опыта. — график работы: понедельник-пятница (рабочие дни), с 9 до 18.","работа в службе ит-поддержки пользователей для компании british american tobacco russia. в компании используется: ms windows, office 365 (outlook, teams, power point, excel, word и др.), lotus notes. — анализ обращений, удаленная диагностика и диагностика на месте. — разрешение инцидентов, связанных с конечным пользовательским ит-оборудованием и офисным оборудованием (печатающая техника, проекторы, tv и т.п.). — замена расходных материалов в ит-оборудовании. — разрешение инцидентов, связанных со стандартным по. — эскалация инцидентов на другие уровни поддержки. — обработка запросов согласно регламенту. — установка стандартного корпоративного образа windows 10 на компьютеры. — установка ит-оборудования на рабочих местах пользователей. — работа с скс, как с активным, так и с пассивным оборудованием (точки доступа, коммутаторы). коммутация, умение обжать разъем rj 45, кроссировка в патч-панели. понимание принципов работы tcp / ip . — базовое администрирование учетных записей ad (разблокировка аккаунта, сброс пароля, и т.д.). — помощь в установке и настройке программного обеспечения. — обработка обращений (тикетов: инцидентов и запросов) в системе servicedesk по стандартизированным процедурам. — контроль за выполнением и закрытием тикетов. ответственность за решение тикета и отслеживание его состояния. — взаимодействие с пользователем для разрешения тикетов. — ведение учета ит-оборудования (выдача со склада, прием на склад), участие в ежегодной инвентаризации. — подготовка ит-оборудования к передаче на благотворительность и утилизации. — участие в тестировании новых ит-решений. — техническое образование. — опыт работы в ит-поддержке пользователей от 1 года (как преимущество, опыт работы в крупных международных компаниях). — знание принципов функционирования и построения локальных сетей. — уверенные навыки работы с оргтехникой (как преимущество, навыки работы с телефонией cisco). — опыт работы с оборудованием для видеоконференций. — опыт работы с мультимедийным оборудованием. — знание основ доменной структуры и службы active directory, dns, dhcp. — знание основных функций продуктов microsoft office (outlook, power point, excel, word и др.); — навыки работы с операционными системами семейства windows 7, 10 на уровне установки и настройки. — как преимущество, владение пользовательскими навыками в системой 1с itil. — клиентоориентированность и доброжелательность в общении с пользователями, стрессоустойчивость. — хорошие коммуникативные навыки, умение работать в команде. — пунктуальность. — дисциплинированный и ответственный подход к работе. — английский язык: чтение документации, написание писем (как преимущество, разговорный). большим преимуществом будет наличие управленческого опыта. — график работы: понедельник-пятница (рабочие дни), с 9 до 18. — место работы: фабрика бритиш американ тобакко россия, адрес г. санкт-петербург, приморский район, ул. 3-я конная лахта, (пром. зона конная лахта, квартал , проезд ). — от метро черна речка / беговая / старая деревня / пр-т просвещения ходит корпоративный транспорт (привозит, отвозит) — время в пути примерно 30 минут. — уровень заработной платы: по результатам собеседования. — оформление будет проходить через нашу компанию (г. москва). — дмс",ведущийинженертехническойподдержки,Санкт-Петербург,55000.0,70000.0,Фаворит,2019-10-09T16:40:19+0300,between1And3,full,fullDay,Техническая поддержка
