,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1067,1067,,,,"привет! мы компания mobile media. нам 5 лет, и за это время у нас появилось 3 крупных проекта. pushapp - комплексное продвижение мобильных приложений с максимально достоверным прогнозом результатов. среди наших клиентов такие компании, как yandex, kinder, unilever, avito, obi, «юла». makeapp - разработка собственных мобильных приложений под ios и android. checkaso - аналитическая платформа оценки уровня оптимизации приложения для google play и app store. у нас всегда есть место творчеству, развитию и нестандартным решениям. сейчас мы ищем джуниоров в нашу команду мобильных разработчиков разработка приложений тестирование собственных продуктов исправление ошибок и доработок наши ожидания: понимание базовых принципов ооп понимание принципов и работа с клиент-серверным взаимодействием понимание паттернов готовность работать в команде, ориентация на качественный результат будешь учиться, учиться и еще раз учиться вместе с командой плюсом будет: знание английского языка на уровне чтения технической документации у нас ты получишь: демократичное и дружелюбное руководство, которому важно мнение сотрудников командное развитие, мы готовы учиться и делиться своими знаниями и опытом стабильную заработную плату (исп. срок 40) и ежегодный пересмотр по результатам работы семичасовой рабочий день с гибким началом (10 или 11) комфортный офис в 5 минутах ходьбы от метро «новочеркасская» внутренние митапы, лекции и посещение профильных конференций кикер, бильярд, настолки, ps4 в офисе, сыграем партию в mortal kombat или fifa в пятницу вечером ? :) корпоративные праздники, турниры, вечеринки с пиццей присоединяйся к нам! p.s. готов выполнить небольшое тестовое задание?",juniorandroiddeveloper,Санкт-Петербург,,40000.0,Pushapp,2019-10-08T14:32:43+0300,between1And3,full,fullDay,Android|ООП|Java|Kotlin
