,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
687,687,,,,"привет! мы группа компаний - fmedia , специализирующихся на интернет-маркетинге. у нас десятки собственных интернет-магазинов, личные торговые марки и рекламное агентство, работающее в сфере performance marketing и affiliate marketing. нам доверяют топовые арбитражники и команды. помимо этого, мы разрабатываем собственные мобильные и товарные предложения по всему миру. за последний год мы выросли вдвое, так наши офисы в санкт-петербурге (hq), москве, индонезии и колумбии насчитывают 250+ человек. мы ищем талантливого, коммуникативного человека, который будет отвечать за развитие одного из наших основных проектов. погружаться в работу бок о бок с производственной командой, аккумулируя и анализируя полученную от заказчика информацию в перечень задач. ты нам подходишь, если у тебя: с лихвой уверенности, амбициозности, инициативности и ответственности; нет проблем с погружением в техническую документацию; получается досконально разобраться в задачах и правильно описать стадии их выполнения; есть опыт работы в команде и ее сопровождения. что предстоит делать: погружаться в бизнес заказчика, анализировать его задачи и потребности конечного пользователя, выбирать подходящие решения вместе с командой; ставить максимально развернутые задачи специалистам, управлять качеством и сроками; вовлекать представителей заказчика, проводить совместные митинги, управлять ожиданиями, работать с возражениями; развивать проект и отношения с клиентом, искать и предлагать новые инструменты и пути решения бизнес-задач. fmedia в быту: мы уважаем наших сотрудников , поэтому у нас нет бюрократии и микроменеджмента в процессах; мы заботимся о наших сотрудниках , поэтому у нас есть все для комфортной офисной жизни: просторная кухня с мягкими диванами, кикером и полный холодильник еды, а также свой личный массажист! мы доверяем своим сотрудникам , и нам важно их мнение, вам придется говорить о том, что для вас важно:); с нами легко и удобно не только работать , но и просыпаться:) - так рабочее утро с 10 до 12, рабочий день - 8 часов, включая обед. мы находимся в историческом центре санкт-петербурга на в.о. в бц «сенатор» (класс а).",projectmanagerменеджерпроектов,Санкт-Петербург,,,Fmedia,2019-10-07T14:45:59+0300,between1And3,full,fullDay,Project management|Работа в команде|Постановка задач разработчикам
