,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1026,1026,,,,"кто мы: компания simpleone, входящая в группу компаний itglobal. занимаемся разработкой платформы для автоматизации всех сервисных бизнес-процессов клиентов. ориентируемся на крупных корпоративных и государственных заказчиков, занимающихся цифровой трансформацией. продукт имеет конкурентные преимущества в виде сочетания лучшего пользовательского опыта и дизайна (ui/ux), высокой производительности (performance) и наличия low-code инструментария, позволяющего существенно сокращать сроки внедрения. продукт комплексный, сложный и интересный. цель проекта - стать лидером в сегменте диджитализации бизнеса на мировом рынке. мы верим в то, что лучшие продукты делаются лучшими специалистами, поэтому мы ищем профессионалов с большой буквы с опытом применения прогрессивных технологий, разработки крупных высоконагруженных систем. при этом активно способствуем саморазвитию своих сотрудников, обязуем регулярно выделять время на изучение новых технологий и обеспечиваем обучение. мы лидеры российского ит рынка в сфере разработки и внедрения esm-систем. нам нужен технически подкованный специалист, который умеет и хочет готовить проработанные материалы на тему автоматизации и esm, выступать на конференциях, общаться с клиентами и внутренними разработчиками, вести корпоративный блог, участвовать в создании видео-контента. мы готовы вам поручить: основная задача – реализация стратегии контент-маркетинга по созданию для компании имиджа эксперта и лидера, продвижения на российский рынок esm-систем; подготовка статей, материалов, интервью для блога, социальных сетей, вебинаров, конференций, сценариев для видео, печатных изданий и пр. в соответствии с контент-планом. самостоятельно и с привлечением подрядчиков; общение с клиентами и партнерами, в том числе англоязычными, для формирования и продвижения совместного контента. что для нас важно: профильное ит образование, широкий кругозор в сфере ит; хорошее знание itil; опыт внедрения и эксплуатации современных систем автоматизации бизнес-процессов; желателен опыт работы журналистом, опыт написания текстов, высокая грамотность. что вы получите от компании: работу в международной it-компании; гибкий график работы, возможность часть времени работать из дома; работу в высококвалифицированной команде, оснащенной мощным инструментарием и использующей самые передовые технологии; профессиональный рост, наставничество и личностное развитие; обучение за счет компании, в том числе и профессиональная сертификация; современный офис в центре города в бизнес-центре класса а (в пешей доступности от ст. м. чернышевская), кофе-зона, столовая на территории бизнес-центра.",техническийписательitsm,Санкт-Петербург,,,ITGLOBAL.COM,2019-10-09T11:30:22+0300,between1And3,full,flexible,
