,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
942,942,,,,"сбербанк крупнейший банк в россии (88 млн активных клиентов), один из ведущих международных финансовых институтов. самый дорогой российский бренд, входящий в топ - 25 брендов мира. мы создаем новую технологическую платформу, которая обеспечивает безопасность клиентов с помощью данных и алгоритмов. мы – динамичная команда молодых, позитивных профессионалов, работающих в крупнейшем российском банке. мы занимаемся интереснейшим проектом по созданию новой, современной и очень востребованной аналитической платформы. мы стремительно развиваемся, а значит, у сотрудника будут все возможности для развития и роста. мы работаем с современными, наукоемкими технологиями, по гибкой методологии проектов –agile. наш процесс создания и развёртывания инновационных программ полностью автоматизирован (continuous integration &amp; devops). мы ищем специалиста по нагрузочному тетсированию. вам предстоит: написание методики нагрузочного тестирования проведение нагрузочного тестирования; разработка скриптов на базе hp load runner (java, c++); подготовка сценария, запуск тестов, анализ результатов на базе hp performance center; подготовка отчетов по результатам нагрузочного тестирования; автоматизация рабочей деятельности на базе jenkins. настройка среды для выполнения тестирования анализ дефектов производительности мы ожидаем, что вы имеете : опыт работы с hp load runner (опыт разработки web/http/java/мультпротокольных скриптов, умение проводить корреляции, настраивать межскриптовое взаимодействие) не менее 1 года; опыт работы в hp performance center (подготовка сценария, запуск тестов, анализ результатов теста) не менее 1 года опыт использования sql на уровне dml/ddl от 2 лет (select, union, join, вложенные запросы, group bu, order by, приведение типов); опыт программирования на java, c#, c++, python (один из) не менее 2 лет; опыт работы с websphere mq и websphere as (от 1 года), знание механизма работы очередей, наличие опыта работы с очередями из скриптов, наличие опыта работы с mq explorer; знание методик анализа проблем производительности (бд и was). будет здорово, если вы: имеете практический опыт в работе по agile (scrum/kanban) имеете опыт тестирования банковских систем/понимаете процесс кредитования юридических лиц работа у нас — это: команда профессионалов, готовых поддержать ваши инициативы; мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы; возможность работы с новыми технологиями; обучение за счёт компании; гибкий график красивый и комфортный офис на пл. карла фаберже дмс; прозрачная система бонусов и премий, достойная зарплата — размер обсудим на собеседовании.",главный инженер по нагрузочному тестированию,Санкт-Петербург,,,Сбербанк,2019-09-16T19:04:33+0300,between3And6,full,fullDay,
