,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
682,682,"развитие существующего b2c-сервиса компании (saas в сфере ecommerce) поиск и внедрение новых драйверов роста, бизнес-моделей и продуктовых ценностей управление командой проекта (постановка, распределение и контроль выполнения задач) повышение эффективности коммерческих показателей анализ основных и вспомогательных метрик conversion rate, cac, roi, dau/mau, retention rate, churn rate ведение переговоров с партнерами сервиса, отчетность мониторинг рынка и конкурентов ответственность за достижение запланированных результатов по срокам, качеству и трудозатратам","интересные проекты, возможность профессионально расти и применять свои способности адекватное начальство, демократичная компания гибкий график уютный и комфортный офис на юге санкт-петербурга с печеньками и игровой зоной премии и бонусы по результатам работы","глубокое понимание сферы e-commerce опыт управления it проектами от 3х лет опыт управления командой не менее 5 человек знание методологий управления проектами коммуникабельность, грамотная речь здоровый перфекционизм способность критически оценить результат деятельности внимательность к деталям, начните свой отклик со слова &#39;привет, команда webimatic&#39;","дружный и осознанный коллектив ищет руководителя проекта , способного взять ответственность за направление партнерских интеграций. на текущий момент, продуктом пользуется более 500 000 пользователей. наша цель 1 млн! развитие существующего b2c-сервиса компании (saas в сфере ecommerce) поиск и внедрение новых драйверов роста, бизнес-моделей и продуктовых ценностей управление командой проекта (постановка, распределение и контроль выполнения задач) повышение эффективности коммерческих показателей анализ основных и вспомогательных метрик conversion rate, cac, roi, dau/mau, retention rate, churn rate ведение переговоров с партнерами сервиса, отчетность мониторинг рынка и конкурентов ответственность за достижение запланированных результатов по срокам, качеству и трудозатратам глубокое понимание сферы e-commerce опыт управления it проектами от 3х лет опыт управления командой не менее 5 человек знание методологий управления проектами коммуникабельность, грамотная речь здоровый перфекционизм способность критически оценить результат деятельности внимательность к деталям, начните свой отклик со слова &#39;привет, команда webimatic&#39; плюсами будут: знание английского языка высшее образование, желательно в сфере it опыт работы с международными современными it-сервисами глубокое понимание интернет-маркетинга интересные проекты, возможность профессионально расти и применять свои способности адекватное начальство, демократичная компания гибкий график уютный и комфортный офис на юге санкт-петербурга с печеньками и игровой зоной премии и бонусы по результатам работы",product owner e commerce проекта,Санкт-Петербург,,,Webimatic,2019-10-09T12:05:32+0300,between3And6,full,fullDay,Управление интернет-проектами|Проектный менеджмент|Запуск новых продуктов|Оптимизация бизнес-процессов|Бизнес-планирование|Бизнес-анализ|Стратегическое планирование|Менеджмент
