,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
568,568,"-разработка программных средств для обработки данных, получаемых с беспилотного летательного аппарата.","-оформление по тк рф, оплачиваемый отпуск 28 дней, оплачиваемые переработки - 13-я зарплата, премии по итогам завершения работ, регулярная индексация заработной платы. - возможность для профессионального и карьерного роста. - гибкий график, демократичная обстановка в коллективе.","-опыт разработки на с++, желательно qt и/или qml/js, знание стандартной библиотеки, алгоритмов и структур данных. - опыт разработки многопоточных и сетевых приложений. - опыт написания модульных тестов (gtest или подобное). - английский язык на уровне чтения технической документации. - базовая подготовка в области цифровой радиосвязи и цифровой обработки радиосигналов будет преимуществом. -оформление по тк рф, оплачиваемый отпуск 28 дней, оплачиваемые переработки - 13-я зарплата, премии по итогам завершения работ, регулярная индексация заработной платы. - возможность для профессионального и карьерного роста. - гибкий график, демократичная обстановка в коллективе.","в научно-производственное предприятие требуется инженер-программист с++ -разработка программных средств для обработки данных, получаемых с беспилотного летательного аппарата. -опыт разработки на с++, желательно qt и/или qml/js, знание стандартной библиотеки, алгоритмов и структур данных. - опыт разработки многопоточных и сетевых приложений. - опыт написания модульных тестов (gtest или подобное). - английский язык на уровне чтения технической документации. - базовая подготовка в области цифровой радиосвязи и цифровой обработки радиосигналов будет преимуществом. -оформление по тк рф, оплачиваемый отпуск 28 дней, оплачиваемые переработки - 13-я зарплата, премии по итогам завершения работ, регулярная индексация заработной платы. - возможность для профессионального и карьерного роста. - гибкий график, демократичная обстановка в коллективе.",разработчик с++ qt,Санкт-Петербург,,,ЮК-Консалтинг,2019-10-02T20:25:48+0300,between3And6,full,fullDay,
