,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
227,227,,"работа в московском офисе территориально ст.м. савеловская (компания предлагает релокацию в москву) обучение, сертификация по направлению, партнерские мероприятия график работы 5/2 с 10.00 до 18.30; оформление по тк рф; достойный оклад (по результатам собеседования) + проектные премии; дружный и профессиональный коллектив; медицинское обслуживание, оплата фитнес-центра и т.п.; корпоративные мероприятия; свой медицинский кабинет на территории компании. присоединяйся к нашей команде!",,"обязанности: - поддержка и развитие существующих систем 1с на платформе 1с 8.3 (зуп 3.1, бп 3.0, документооборот 8), - доработка текущего функционала, разработка нового функционала под нужды компании, - доработка и настройка интеграций между системами 1с - 1с, 1с - другие системы, - сбор и анализ требований у ключевых пользователей - формализация и постановка задач внутренней команде и внешним подрядчикам - консультирование пользователей по работе с информационными системами 1с, - администрирование серверов 1с требования: - опыт программирования на платформах 1с 8.3 (управляемые формы), - опыт работы с конфигурациями: зуп 3.1, бухгалтерия 3.0, документооборот 8. - опыт интеграций с другими системами через web сервисы, com соединения, внешние источники данных, - опыт работы в роле архитектора команды разработки, - знания предметных областей: бухгалтерский учет, кадровый учет, учет зарплаты, - умение составлять бфт и тз, - умение оценивать задачи по времени, расставлять приоритеты в задачах. будет плюсом: - наличие сертификатов 1с:специалист приветствуется работа в московском офисе территориально ст.м. савеловская (компания предлагает релокацию в москву) обучение, сертификация по направлению, партнерские мероприятия график работы 5/2 с 10.00 до 18.30; оформление по тк рф; достойный оклад (по результатам собеседования) + проектные премии; дружный и профессиональный коллектив; медицинское обслуживание, оплата фитнес-центра и т.п.; корпоративные мероприятия; свой медицинский кабинет на территории компании. присоединяйся к нашей команде!",разработчик 1с,Санкт-Петербург,,,Инфосистемы Джет,2019-09-23T12:24:55+0300,noExperience,full,fullDay,1С: Зарплата и управление персоналом|1С: Бухгалтерия|1С программирование|1C: Зарплата и кадры|1С: Документооборот|Работа в команде
