,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1124,1124,разработкой мобильного приложения для торговых представителей,"официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.","опыт разработки клиент-серверных приложений; знание swift; понимание основных паттернов проектирования мобильных приложений; умение работать с базами данных (core data, realm, sqlite); опыт работы с cocoapods, pub, swift package manager; публикация в appstore; опыт работы с git; опыт разработки ui/unit тестов; умение работать с auto layout, uikit.","строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас микросервисная архитектура и agile подход к разработке, нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! мы любим web и у нас всегда есть интересные задачи! опыт разработки клиент-серверных приложений; знание swift; понимание основных паттернов проектирования мобильных приложений; умение работать с базами данных (core data, realm, sqlite); опыт работы с cocoapods, pub, swift package manager; публикация в appstore; опыт работы с git; опыт разработки ui/unit тестов; умение работать с auto layout, uikit. будет плюсом: опыт работы с rxswift, rxcocoa; опыт разработки клиент-серверных приложений. разработкой мобильного приложения для торговых представителей официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. стань частью нашей команды ! мы ждём твоё резюме!",iosdeveloper(middle),Тюмень,80000.0,150000.0,Строительный Двор,2019-10-07T07:52:54+0300,between1And3,full,flexible,Git|iOS|AppStore|UI/Unit|Swift|Realm|SQLite|Auto Layout|CocoaPods|Core data|UIKit
