,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
209,209,"внедрение автоматизированной системы управления процессами охраны труда, промышленной и пожарной безопасности на базе sap s/4hana asset management for ehs; создание единой информационной базы в части охраны труда, промышленной и пожарной безопасности в едином формате для обеспечения достоверности, прозрачности и оперативности поступления данных в единую информационную систему; оперативное сопровождение и консультационная поддержка пользователей sap ehsm в части охраны труда, промышленной и пожарной безопасности; обучение работников и методологическое сопровождение внедрения и реализации процесса sap ehsm в части охраны труда, промышленной и пожарной безопасности.",работа в команде профессионалов официальное оформление дмс после испытательного срока премии по итогам работы,"высшее образование (техносферная безопасность/ прикладная информатика); опыт работы от трех лет в службе по охране труда, промышленной и пожарной безопасности производственного предприятия (опыт в предприятиях целлюлозно-бумажного профиля будет преимуществом); опыт работы от 1 года в ит службе; знание sap будет преимуществом работа в команде профессионалов официальное оформление дмс после испытательного срока премии по итогам работы","внедрение автоматизированной системы управления процессами охраны труда, промышленной и пожарной безопасности на базе sap s/4hana asset management for ehs; создание единой информационной базы в части охраны труда, промышленной и пожарной безопасности в едином формате для обеспечения достоверности, прозрачности и оперативности поступления данных в единую информационную систему; оперативное сопровождение и консультационная поддержка пользователей sap ehsm в части охраны труда, промышленной и пожарной безопасности; обучение работников и методологическое сопровождение внедрения и реализации процесса sap ehsm в части охраны труда, промышленной и пожарной безопасности. высшее образование (техносферная безопасность/ прикладная информатика); опыт работы от трех лет в службе по охране труда, промышленной и пожарной безопасности производственного предприятия (опыт в предприятиях целлюлозно-бумажного профиля будет преимуществом); опыт работы от 1 года в ит службе; знание sap будет преимуществом работа в команде профессионалов официальное оформление дмс после испытательного срока премии по итогам работы","главныйспециалистпоавтоматизациипроцессовохранытруда,промышленнойипожарнойбезопасности",Санкт-Петербург,,,Группа «Илим»,2019-10-09T14:27:11+0300,between1And3,full,fullDay,
