,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
139,139,-развитие корпоративной системы управления на базе 1с:8.3; -разработка тз по полученным функциональным требованиям со стороны руководителя компании; -внесение собственных предложений для успешного развития проекта; -активное участие в определении архитектура проекта; -участие в тестировании и внедрении.,"-гарантированный доход от 50 000 рублей; -сдельная часть, премии (мотивация обсуждается с успешным кандидатом); -ориентировочный общий доход в диапазоне 80-130 т.р.; -перспективы личного развития; -удаленная работа или работа в офисе (спб, васильевский о.); -график работы 5/2 с 9-00 до 18-00","-опыт и интерес разработки нетиповых решений (корп.систем управления); -наличие опыта работы в типовых конфигурациях (зуп, бух, erp) будет преимуществом; -опыт внедрения, обучения сотрудников, написание мануалов и инструкций; -интерес к развитию в отрасли грузовых перевозок и освоению новых направлений. -гарантированный доход от 50 000 рублей; -сдельная часть, премии (мотивация обсуждается с успешным кандидатом); -ориентировочный общий доход в диапазоне 80-130 т.р.; -перспективы личного развития; -удаленная работа или работа в офисе (спб, васильевский о.); -график работы 5/2 с 9-00 до 18-00","уважаемый соискатель, компания автотех приветствует вас! наша компания занимает определенную нишу в области грузоперевозок по всей стране. основной офис у нас находиться в санкт-петербурге. основными принципами работы компании являются: открытость и прозрачность, качество и надежность, высокий профессионализм, гибкая ценовая политика и индивидуальный подход к каждому клиенту. всвязи с расширением компании мы открываем вакансию «разработчик 1с». ждем не просто сотрудника, а человека в команду! -развитие корпоративной системы управления на базе 1с:8.3; -разработка тз по полученным функциональным требованиям со стороны руководителя компании; -внесение собственных предложений для успешного развития проекта; -активное участие в определении архитектура проекта; -участие в тестировании и внедрении. -опыт и интерес разработки нетиповых решений (корп.систем управления); -наличие опыта работы в типовых конфигурациях (зуп, бух, erp) будет преимуществом; -опыт внедрения, обучения сотрудников, написание мануалов и инструкций; -интерес к развитию в отрасли грузовых перевозок и освоению новых направлений. -гарантированный доход от 50 000 рублей; -сдельная часть, премии (мотивация обсуждается с успешным кандидатом); -ориентировочный общий доход в диапазоне 80-130 т.р.; -перспективы личного развития; -удаленная работа или работа в офисе (спб, васильевский о.); -график работы 5/2 с 9-00 до 18-00",программист 1с (архитектор 1с),Санкт-Петербург,60000.0,130000.0,АвтоТех,2019-10-07T17:36:41+0300,between3And6,full,remote,1С: Предприятие 8|1С: Зарплата и управление персоналом|Работа в команде|1С: Документооборот|1С: Управление персоналом|Разработка ПО|ERP|1C: Бухгалтерия|ERP-системы на базе 1С|1С: Управление предприятием
