,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
749,749,"создание и проведение различных вариантов (ручное, функциональное, регрессионное, интеграционное, системное) тестирования по с фиксированием результатов, регистрацией и контролем исправления дефектов в системе; создание тестов, скриптов, документации; составление плана тестирования; совместная работа с отделом программирования и дизайнером.","комфортный новый офис у м.пионерская бесплатные обеды оформление по тк рф график работы 5/2, гибкий график кандидатур на удаленную работу не рассматриваем молодой профессиональный коллектив с правильной атмосферой и уважительным отношением к коллегам",,"добро пожаловать в одну из крупнейших краудсорсинговых курьерских служб доставок в россии: пешкарики. -хорошие рабочие офисные места и честные условия оплаты с самого первого дня. -молодой коллектив, увлеченный своим делом. средний возраст наших сотрудников - 25 лет. мы делаем большой и полезный проект. наши клиенты - крупнейшие гипермаркеты электроники и логистические компании. если у вас есть любимый интернет-магазин, он наверняка, обслуживается у нас ;) создание и проведение различных вариантов (ручное, функциональное, регрессионное, интеграционное, системное) тестирования по с фиксированием результатов, регистрацией и контролем исправления дефектов в системе; создание тестов, скриптов, документации; составление плана тестирования; совместная работа с отделом программирования и дизайнером. наши пожелания к кандидату: знание и понимание основ тестирования; умение эффективно взаимодействовать со всеми вовлеченными в процесс сторонами; умение находить главное в каждой задаче; умение грамотно формулировать мысли и оформлять в письменном виде. приветствуется: базовые знания высокоуровневых языков программирования; умения самостоятельно ставить себе задачу и оценивать время на ее решение; умение коротко и ясно описывать проблемные места комфортный новый офис у м.пионерская бесплатные обеды оформление по тк рф график работы 5/2, гибкий график кандидатур на удаленную работу не рассматриваем молодой профессиональный коллектив с правильной атмосферой и уважительным отношением к коллегам",тестировщик,Санкт-Петербург,30000.0,40000.0,Доставка-проект,2019-09-16T15:08:57+0300,between1And3,full,flexible,Аналитическое мышление|Ответственность
387,387,,,,"&quot;сбербанк&quot; - крупнейший банк в россии (88 млн активных клиентов), один из ведущих международных финансовых институтов. самый дорогой российский бренд, входящий в топ - 25 брендов мира. мы создаем новую технологическую платформу, которая обеспечивает безопасность клиентов с помощью данных и алгоритмов. мы разрабатываем систему для эффективной инкассации и денежного обращения. на текущий момент мы в поисках тестировщика. мы ожидаем, что вы: · обладаете опытом в тестировании по от 1 года; · имеете опыт разработки чек-листов, тест-кейсов, тестовых данных; · обладаете опытом детального анализа и тестирования требований; · знаете sql на уровне простых и средних запросов; · понимаете основные компоненты клиент-серверной архитектуры, протоколов и форматов передачи данных; · понимаете принципы ci/cd; · обладаете желанием развиваться в тестировании и разбираться в сложных бизнес процессах. будет плюсом: · опыт тестирования банковского по; · опыт работы с selenium webdriver, soapui, jmeter, написание автотестов; · опыт работы c hp alm, atlassian jira, confluence. вам предстоит: · проводить ручное функциональное системное и интеграционное тестирование клиент-серверного приложения на основе требований; · разрабатывать чек-листы, тест-кейсы, согласовывать требования с аналитиками и разработчиками; · при желании, обучаться автоматизированному функциональному тестированию (java/api/gui) и вовлекаться в разработку автотестов. работа у нас — это: · интересные задачи; · команда профессионалов, готовых поддержать ваши инициативы; · обучение за счёт компании; · дмс; · дружная команда; · прозрачная система бонусов и премий, достойная зарплата — размер обсудим на собеседовании.",тестировщик,Санкт-Петербург,85700.0,,Сбербанк,2019-09-26T13:40:59+0300,between1And3,full,fullDay,
