,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
6,6,"- выявление, сбор, анализ и документирование потребностей по разработке и развитию программных продуктов, учет изменений требований (в т.ч. на законодательном уровне к программным продуктам); - обследование информационных систем, документирование результатов; - подготовка проектных решений, требований, технических заданий на разработку/модернизацию программного продукта; - оформление документации в соответствии с необходимыми требованиями; - взаимодействие с внутренними и внешними специалистами, участвующими в разработке, тестировании и эксплуатации программного продукта.",5/2 с 08.30 до 17.30 дмс,"наличие среднего специального или высшего образования в сфере информационных технологий. аналитическое мышление. орфографическая и стилистическая грамотность, грамотная письменная и устная речь, умение ясно излагать мысли на бумаге, навыки деловой переписки. умение работать в офисных приложениях на уровне опытного пользователя. представление о принципах проектирования пользовательских интерфейсов, юзабилити и эргономики современных продуктов. умение читать техническую документацию и понимать ее. 5/2 с 08.30 до 17.30 дмс","- выявление, сбор, анализ и документирование потребностей по разработке и развитию программных продуктов, учет изменений требований (в т.ч. на законодательном уровне к программным продуктам); - обследование информационных систем, документирование результатов; - подготовка проектных решений, требований, технических заданий на разработку/модернизацию программного продукта; - оформление документации в соответствии с необходимыми требованиями; - взаимодействие с внутренними и внешними специалистами, участвующими в разработке, тестировании и эксплуатации программного продукта. наличие среднего специального или высшего образования в сфере информационных технологий. аналитическое мышление. орфографическая и стилистическая грамотность, грамотная письменная и устная речь, умение ясно излагать мысли на бумаге, навыки деловой переписки. умение работать в офисных приложениях на уровне опытного пользователя. представление о принципах проектирования пользовательских интерфейсов, юзабилити и эргономики современных продуктов. умение читать техническую документацию и понимать ее. 5/2 с 08.30 до 17.30 дмс",инженер-проектировщик1категории(технолог-аналитик),Санкт-Петербург,50000.0,80000.0,СПб ГУП «Вычислительный центр коллективного пользования многоотраслевого комплекса жилищного хозяйства»,2019-10-09T11:36:57+0300,between1And3,full,fullDay,Проектирование пользовательских интерфейсов|Грамотная речь|Тестирование пользовательского интерфейса|Разработка проектной документации|Разработка технических заданий
