,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
161,161,,,,"мы разрабатываем одну из самых востребованных erp систем для социального сектора. наши клиенты - ведущие компании на рынке россии и восточной европы. мы предлагаем удаленную работу без привязки ко времени, за исключением стендапов 3 дня в неделю по 15 минут. полная свобода в (аргументированном) выборе технологий для решения новых задач. живая атмосфера стартапа и множество интересных и разносторонних проектов - уникальная возможность попробовать новые технологии и проявить себя. реальные проекты, решающие национальные задачи. что получите: сложные проекты и самореализацию; удаленную, постоянную работу; график гибкий, есть возможность выбрать себе удобные часы работы, но не менее 8 часов в день; оплату отпусков и больничных; своевременную выплату з.п. стек: rails 5, es6, jquery, react components, actioncable, rspec, capybara, postgresql, linux, git что нужно знать: ruby и ruby on rails; postgresql; и &quot;фио преподавателя&quot;) вы точно наш человек если: вы умеете уточнить все вопросы по поставленным задачам, оценить задачи, спланировать, выполнить, протестировать и отчитаться о выполнении; грамотность в решении сложных технических вопросах; способность работать удаленно, создавать себе удобные условия работы",разработчикror,Санкт-Петербург,,,Процесс Оптима,2019-09-19T12:46:40+0300,between1And3,full,remote,Ruby|Ruby On Rails|Git|SQL|PostgreSQL|JavaScript|Linux|jQuery|React|ActionCable|Capybara
