,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
491,491,,,,"привет! luckyads - рекламная сеть от лидеров рынка интернет-рекламы. мы развиваем проекты в области рекламы и affiliate marketing (luckyads, luckyonline, luckycenter и другие), активно участвуем в жизни сообщества, проводим конференцию cpa life, собирая многих представителей индустрии. мы готовы погрузить вас в темы seo, создания и монетизации сайтов, интернет-рекламы и доверить создание контента различного формата (нативные статьи, интервью, новости, блоги). мы предлагаем удаленное сотрудничество и достойное вознаграждение за работу. наши ожидания: умение качественно и грамотно писать; самостоятельность и пунктуальность; свежесть мышления и отсутствие стереотипов; будет вашим плюсом: представление и понимание того, как работает seo-оптимизация и интернет-маркетинг в принципе; опыт работы в сфере seo, cpa маркетинге, рекламе; наличие публикаций в топовых интернет-изданиях (vc/rubase/cossa и др.) откликайтесь, будем рады познакомиться :) p.s. в сопроводительном письме укажите, пожалуйста, ссылки на портфолио или примеры работ.",копирайтер,Санкт-Петербург,,,ЛШ-Продакшн,2019-09-26T13:25:48+0300,between1And3,part,remote,Копирайтинг|SEO-копирайтинг|Грамотная речь|Грамотность|Рерайтинг|Яндекс.Директ|SEO|Создание сайтов|Наполнение контентом|Поисковая оптимизация сайтов|Продвижение сайтов|Internet Marketing|Написание текстов|Креативность
