,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1181,1181,"выполнение плана продаж группой агентов-телемаркетологов; выполнение норматива по достаточности эффективных агентов; поиск, подбор, обучение агентов; подготовка скриптов для каждого вида кампаний; проведение мастер-классов и калибровок с агентами; работа с конвертацией агентов, отчетность по группе.",оклад + ежемесячная премия по результатам выполнения kpi; корпоративная мобильная связь; полис дмс (добровольного медицинского страхования) в лучших клиниках города; трудоустройство в соответствии с тк рф; корпоративное обучение; карьерный рост.,опыт руководства исходящих продаж по телефону не менее 1 года обязателен; опыт работы с сфере телекоммуникаций будет преимуществом. оклад + ежемесячная премия по результатам выполнения kpi; корпоративная мобильная связь; полис дмс (добровольного медицинского страхования) в лучших клиниках города; трудоустройство в соответствии с тк рф; корпоративное обучение; карьерный рост.,"вакансия размещена в интересах ооо &quot;ств&quot; выполнение плана продаж группой агентов-телемаркетологов; выполнение норматива по достаточности эффективных агентов; поиск, подбор, обучение агентов; подготовка скриптов для каждого вида кампаний; проведение мастер-классов и калибровок с агентами; работа с конвертацией агентов, отчетность по группе. опыт руководства исходящих продаж по телефону не менее 1 года обязателен; опыт работы с сфере телекоммуникаций будет преимуществом. оклад + ежемесячная премия по результатам выполнения kpi; корпоративная мобильная связь; полис дмс (добровольного медицинского страхования) в лучших клиниках города; трудоустройство в соответствии с тк рф; корпоративное обучение; карьерный рост.",супервайзер телемаркетологов (спутниковое тв),Тюмень,,,МТС,2019-09-13T14:19:12+0300,between1And3,full,fullDay,
