,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
420,420,"сопровождение информационных систем - онлайн кабинет, сайт. осуществление анализа статистических данных по сервисам компании, а также конкурентов, для выявления зон роста в вверенном канале самообслуживания. мониторинг бесперебойной работы сервисов самообслуживания (онлайн кабинета, сайта) , контроль за своевременным открытием аварий и содействие в их устранение, получение обратной связи от пользователей; тестирование систем самообслуживания участие в реализации федеральных проектов по развитию сервисов самообслуживания и внедрению новых систем и возможностей, разработке сопроводительной документации по проектам.","достойный уровень заработной платы (оклад +ежегодное премирование). корпоративный полис дмс. компенсация мобильной связи мегафон. частичная компенсация любого фитнес-абонемента. скидки в интернет-магазине мегафон-ритейл для сотрудников компании. регулярные скидки и акции для сотрудников от партнеров и корпоративных клиентов компании. официальный график работы: 5/2 с 9.00-17.45, пятница – сокращенный рабочий день.","высшее образование; владение персональным компьютером на уровне уверенного пользователя; опыт работы в сфере продаж и обслуживания клиентов телекоммуникационной/ интернет компании не менее 1-го года; знание программного обеспечения и оборудования, используемого в процессе обслуживания клиентов; грамотное владение русским языком (деловая переписка, общение); знание перечня услуг, оказываемых компанией клиентам; умение эффективно работать в команде. достойный уровень заработной платы (оклад +ежегодное премирование). корпоративный полис дмс. компенсация мобильной связи мегафон. частичная компенсация любого фитнес-абонемента. скидки в интернет-магазине мегафон-ритейл для сотрудников компании. регулярные скидки и акции для сотрудников от партнеров и корпоративных клиентов компании. официальный график работы: 5/2 с 9.00-17.45, пятница – сокращенный рабочий день.","сопровождение информационных систем - онлайн кабинет, сайт. осуществление анализа статистических данных по сервисам компании, а также конкурентов, для выявления зон роста в вверенном канале самообслуживания. мониторинг бесперебойной работы сервисов самообслуживания (онлайн кабинета, сайта) , контроль за своевременным открытием аварий и содействие в их устранение, получение обратной связи от пользователей; тестирование систем самообслуживания участие в реализации федеральных проектов по развитию сервисов самообслуживания и внедрению новых систем и возможностей, разработке сопроводительной документации по проектам. высшее образование; владение персональным компьютером на уровне уверенного пользователя; опыт работы в сфере продаж и обслуживания клиентов телекоммуникационной/ интернет компании не менее 1-го года; знание программного обеспечения и оборудования, используемого в процессе обслуживания клиентов; грамотное владение русским языком (деловая переписка, общение); знание перечня услуг, оказываемых компанией клиентам; умение эффективно работать в команде. достойный уровень заработной платы (оклад +ежегодное премирование). корпоративный полис дмс. компенсация мобильной связи мегафон. частичная компенсация любого фитнес-абонемента. скидки в интернет-магазине мегафон-ритейл для сотрудников компании. регулярные скидки и акции для сотрудников от партнеров и корпоративных клиентов компании. официальный график работы: 5/2 с 9.00-17.45, пятница – сокращенный рабочий день.",консультант по работе с онлайн сервисами,Санкт-Петербург,,,МегаФон,2019-10-07T15:03:28+0300,between1And3,full,fullDay,
