,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1216,1216,"- установка, конфигурация и мониторинг различного сетевого оборудования включая маршрутизаторы (в т.ч. виртуальные), коммутаторы, межсетевые экраны, контроллеры беспроводной связи (cisco wlc и mikrotik); - администрирование обширной (международной) enterprise сетевой инфраструктуры: планирование, подготовка и внедрение новых решений и проектов; поддержка и масштабирование уже внедренных решений; возможная автоматизация рутинных задач; взаимодействие с другими подразделениями для быстрого устранения возникающих проблем (также посильная консультация сотрудников по сетевым вопросам); постоянное повышение конвергентности сетевой инфраструктуры (автоматического восстановления работоспособности сетевой инфраструктуры) посредством протоколов маршрутизации, протоколов резервирования первого хопа, кластеризация и т.д.; - администрирование и конфигурация удаленного site-to-site/remote vpn доступа на cisco asa и cisco ios; - обеспечение работы межсетевых экранов (cisco asa, iptables); - работа со всеми уровнями сетевой инфраструктуры в равной степени - от доступа до ядра и пограничного соединения с множеством провайдеров.",- заработная плата по результатам собеседования; - компенсация питания; - корпоративное обучение.,"- уверенное понимание принципов коммутации и маршрутизации трафика; - уверенное понимание работы &quot;интернета&quot; (ход трафика в различных автономных системах и между ними); - знания на уровне ccna и выше (выше предпочтительнее), уверенная работа с командной строкой cisco cli, знание и понимание принципов построения сети; - знание стека протоколов tcp/ip; - умение распределять протоколы по уровням абстрактной модели osi; - знание ospf, eigrp, bgp, dmvpn, acl, stp, vrf и др. букв.; - знание английского языка на среднем уровне; - приветствуется умение автоматизировать рабочие процессы любыми средствами (python, ansible и пр.). - заработная плата по результатам собеседования; - компенсация питания; - корпоративное обучение.","- установка, конфигурация и мониторинг различного сетевого оборудования включая маршрутизаторы (в т.ч. виртуальные), коммутаторы, межсетевые экраны, контроллеры беспроводной связи (cisco wlc и mikrotik); - администрирование обширной (международной) enterprise сетевой инфраструктуры: планирование, подготовка и внедрение новых решений и проектов; поддержка и масштабирование уже внедренных решений; возможная автоматизация рутинных задач; взаимодействие с другими подразделениями для быстрого устранения возникающих проблем (также посильная консультация сотрудников по сетевым вопросам); постоянное повышение конвергентности сетевой инфраструктуры (автоматического восстановления работоспособности сетевой инфраструктуры) посредством протоколов маршрутизации, протоколов резервирования первого хопа, кластеризация и т.д.; - администрирование и конфигурация удаленного site-to-site/remote vpn доступа на cisco asa и cisco ios; - обеспечение работы межсетевых экранов (cisco asa, iptables); - работа со всеми уровнями сетевой инфраструктуры в равной степени - от доступа до ядра и пограничного соединения с множеством провайдеров. - уверенное понимание принципов коммутации и маршрутизации трафика; - уверенное понимание работы &quot;интернета&quot; (ход трафика в различных автономных системах и между ними); - знания на уровне ccna и выше (выше предпочтительнее), уверенная работа с командной строкой cisco cli, знание и понимание принципов построения сети; - знание стека протоколов tcp/ip; - умение распределять протоколы по уровням абстрактной модели osi; - знание ospf, eigrp, bgp, dmvpn, acl, stp, vrf и др. букв.; - знание английского языка на среднем уровне; - приветствуется умение автоматизировать рабочие процессы любыми средствами (python, ansible и пр.). - заработная плата по результатам собеседования; - компенсация питания; - корпоративное обучение.",сетевойинженер,Тюмень,50000.0,70000.0,Сервис заказа такси Максим,2019-10-09T09:33:46+0300,between1And3,full,fullDay,
