,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1325,1325,проведение ремонта и обслуживания опс по объектам аэропорта.,"работа вахтой. объект находиться: село мыс каменный оплата высокая, сдельная, обсуждается индивидуально. перспектива долгосрочного сотрудничества. группа компаний служба пожарной безопасности осуществляет противопожарные работы по всей россии на протяжении 13 лет. в спектр осуществляемой деятельности входит монтаж и обслуживание систем пожарной автоматики, видеонаблюдения, огнезащита деревянных и металлических конструкций. антикоррозийная защита..","опыт работы 3 года. понимание принципов и логики работы слаботочных систем (болид и .т .д). работа вахтой. объект находиться: село мыс каменный оплата высокая, сдельная, обсуждается индивидуально. перспектива долгосрочного сотрудничества. группа компаний служба пожарной безопасности осуществляет противопожарные работы по всей россии на протяжении 13 лет. в спектр осуществляемой деятельности входит монтаж и обслуживание систем пожарной автоматики, видеонаблюдения, огнезащита деревянных и металлических конструкций. антикоррозийная защита..","проведение ремонта и обслуживания опс по объектам аэропорта. опыт работы 3 года. понимание принципов и логики работы слаботочных систем (болид и .т .д). работа вахтой. объект находиться: село мыс каменный оплата высокая, сдельная, обсуждается индивидуально. перспектива долгосрочного сотрудничества. группа компаний служба пожарной безопасности осуществляет противопожарные работы по всей россии на протяжении 13 лет. в спектр осуществляемой деятельности входит монтаж и обслуживание систем пожарной автоматики, видеонаблюдения, огнезащита деревянных и металлических конструкций. антикоррозийная защита..",техник инженер опс,Тюмень,,,Стройпромтехмаш,2019-09-17T09:16:28+0300,between3And6,part,flexible,Техническое обслуживание|Капитальный ремонт|Мобильность|Исполнительность|Электрические системы и слаботочные системы|Системы охранно-тревожной сигнализации|Ремонтные работы|Монтаж оборудования
