,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
723,723,"разработка прототипов и участие в проектах промышленных заказчиков, а также научно-исследовательских проектах. разработка скриптов и вспомогательного по для автоматизации вычислительных экспериментов, а также обработки, анализа и визуализации данных.","работа в стабильной компании с многолетней историей; оформление в соответствии с тк рф; дмс после 1 года работы в компании; комфортный офис недалеко от метро пр. большевиков; доступ к уникальному компьютерному оборудованию; работа в креативной команде, не ограниченной рамками или шаблонами. график работы: с 9.00 до 18.00 или с 10.00 до 19.00 (будни); уровень заработной платы обсуждается индивидуально при собеседовании; вакансия доступна студентам старших курсов/выпускникам вузов;","знание принципов объектно-ориентированного программирования, систем linux опыт программирования на языках c++ или python (от 1 года) хорошие знания операционной системы ubuntu понимание принципов работы основных алгоритмов машинного обучения и нейронных сетей; знание английского на уровне чтения технической документации.","в связи с расширением и открытием нового направления в компанию &quot;ниеншанц-автоматика&quot; требуется программист-разработчик проектов в сфере компьютерного зрения . языки программирования: python и с++ компания &quot;ниеншанц-автоматика&quot; специализируется на поставках и разработке оборудования для промышленной автоматизации. некоторое оборудование требует применения систем искусственного интеллекта и компьютерного зрения (машинного зрения). в команду требуется разработчик python/ с++ для адаптации/дописывания стандартных алгоритмов под нужды промышленного оборудования. разработка прототипов и участие в проектах промышленных заказчиков, а также научно-исследовательских проектах. разработка скриптов и вспомогательного по для автоматизации вычислительных экспериментов, а также обработки, анализа и визуализации данных. знание принципов объектно-ориентированного программирования, систем linux опыт программирования на языках c++ или python (от 1 года) хорошие знания операционной системы ubuntu понимание принципов работы основных алгоритмов машинного обучения и нейронных сетей; знание английского на уровне чтения технической документации. вашим преимуществом будет: высшее образование в математической, естественно-научной или технической областях; опыт работы с глубоким обучением, сверхточными нейросетями; опыт работы с фреймворками для нейронных сетей (e.g. tensorflow, keras, torch); опыт работы с компьютерным зрением и задачами по обработке изображений; опыт работы с неструктурированными данными (текст, картинки, аудио/видео); опыт работы с инструментарием openvino работа в стабильной компании с многолетней историей; оформление в соответствии с тк рф; дмс после 1 года работы в компании; комфортный офис недалеко от метро пр. большевиков; доступ к уникальному компьютерному оборудованию; работа в креативной команде, не ограниченной рамками или шаблонами. график работы: с 9.00 до 18.00 или с 10.00 до 19.00 (будни); уровень заработной платы обсуждается индивидуально при собеседовании; вакансия доступна студентам старших курсов/выпускникам вузов;",программист разработчик проектов в сфере компьютерного зрения python и с++,Санкт-Петербург,,,Ниеншанц-Автоматика,2019-09-17T16:50:31+0300,between1And3,full,fullDay,Python|Linux|Borland Delphi|C++|MATLAB|компьютерное зрение|машинное зрение
