,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
933,933,,,,"для развития платформы онлайн-торговли (https://wellmax.eu) мы приглашаем в нашу команду android-developer . у нас дружный коллектив с хорошей экспертизой и конкурентоспособная заработная плата . основными задачами будут: разработка android приложения для платформы онлайн-торговли wellmax.eu. мы будем вам рады, если вы: имеете опыт коммерческой разработки под android от 3-х лет; хорошо знаете kotlin и android sdk; имеете опыт разработки клиент-серверных приложений; понимаете принципы solid; знакомы с material-гайдлайнами. плюсами будут: опыт работы с dagger2, retrofit, корутинами, aac; понимание архитектуры mvvm. что вас ждет в нашей компании? работа в дружном, профессиональном коллективе с замечательным руководителем над интересным проектом! перспективы профессионального и карьерного роста. конкурентоспособный уровень заработной платы. гибкий подход к рабочему времени: пятидневка, 8-ми часовой рабочий день (обязательное время работы в офисе с 12.00-18.00 (должно пересекаться с работой своей команды), остальное время работы в офисе может планироваться самостоятельно. комфортный офис в историческом центре города в 5 мин. от метро звенигородская. ароматный кофе, фрукты, сладости, бутерброды и другие вкусняшки на кухне:). уважаемые кандидаты, ждем ваши резюме!",android-developer,Санкт-Петербург,,,ЕФО,2019-09-10T15:57:58+0300,between3And6,full,fullDay,Android SDK|Kotlin
