,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1151,1151,"построение процесса разработки в командах по фреймворку scrum; облегчение взаимодействия внутри группы оказания помощи группе в выполнении задачи, решении проблемы или достижении взаимного соглашения участников фасилитация событий scrum (ежедневные митинги, планирование спринтов, обзоры и т.д.) процесс должен приводить к повышению эффективности групповой работы, вовлеченности и заинтересованности участников, раскрытию их потенциала и общему результату; индивидуальный и групповой коучинг; обучение фреймворку скрам.","официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.","опыт участия в процессе разработки в качестве тестировщика/аналитика/продукт-овнера/разработчика; умение так организовать групповые коммуникации, чтобы возникла приятная среда и продуктивная коллективная работа; умение предупреждать и гасить (если уж случатся) конфликты; уметь работать с контентом сообщества (его организация, мониторинг, анализ); умение грамотно и четко формулировать мысль; системный подход, умение анализировать и структурировать информацию внимательность, аккуратность, точность; чувство юмора. построение процесса разработки в командах по фреймворку scrum; облегчение взаимодействия внутри группы оказания помощи группе в выполнении задачи, решении проблемы или достижении взаимного соглашения участников фасилитация событий scrum (ежедневные митинги, планирование спринтов, обзоры и т.д.) процесс должен приводить к повышению эффективности групповой работы, вовлеченности и заинтересованности участников, раскрытию их потенциала и общему результату; индивидуальный и групповой коучинг; обучение фреймворку скрам. официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании.","строительный двор - крупнейший поставщик строительных и отделочных материалов с 1993 года! 16 городов, 54 розничных магазинов, более 2 000 сотрудников. у нас нет менеджеров и начальников, у нас есть самоорганизованные команды! открытость экспериментам и новым инструментам! опыт участия в процессе разработки в качестве тестировщика/аналитика/продукт-овнера/разработчика; умение так организовать групповые коммуникации, чтобы возникла приятная среда и продуктивная коллективная работа; умение предупреждать и гасить (если уж случатся) конфликты; уметь работать с контентом сообщества (его организация, мониторинг, анализ); умение грамотно и четко формулировать мысль; системный подход, умение анализировать и структурировать информацию внимательность, аккуратность, точность; чувство юмора. построение процесса разработки в командах по фреймворку scrum; облегчение взаимодействия внутри группы оказания помощи группе в выполнении задачи, решении проблемы или достижении взаимного соглашения участников фасилитация событий scrum (ежедневные митинги, планирование спринтов, обзоры и т.д.) процесс должен приводить к повышению эффективности групповой работы, вовлеченности и заинтересованности участников, раскрытию их потенциала и общему результату; индивидуальный и групповой коучинг; обучение фреймворку скрам. официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска за каждый год работы в компании. стань частью нашей команды ! мы ждём твоё резюме!",скрам-мастер(scrum-master),Тюмень,,,Строительный Двор,2019-10-10T11:29:58+0300,noExperience,full,fullDay,Scrum|Agile Project Management|Коучинг|Мотивация персонала|Обучение и развитие
