,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
638,638,,,,"radario – digital платформа для культурно-развлекательного рынка (театры, концерты, мероприятия). мы не продаем билеты, мы создаем ит-решения, которые помогают организаторам собирать полные залы. сейчас мы растем, укрепляем команду колл-центра. ищем тех, кто любит и хочет общаться по телефону, помогать клиентам в их вопросах . эта позиция подойдет для начинающего специалиста. отличный старт для будущей карьеры в отделе развития, продажах, техподдержке или разработке. чем предстоит заниматься: принимать и распределять входящие звонки в соответствии со скриптами. обрабатывать запросы клиентов в чате и почте, регистрировать в ис. помогать покупателям билетов (консультировать, оформлять возвраты, повторно отправлять билеты и т.п.). помогать клиентам компании и рассказывать о возможностях продуктов радарио. мы с радостью возьмем тебя в команду, если ты: активный, коммуникабельный и отзывчивый. любишь помогать людям, не устаешь от этого. всегда в поиске новых знаний, умеешь усваивать большой объем информации и быстро реагируешь на изменения. на «ты» с компьютером и офисными программами, готов к обучению более сложной компьютерной грамоте. грамотен, внимателен к деталям. готов работать посменно 2/2 по 6 часов. смены зафиксированы заранее, можно совмещать с учебой. что мы предлагаем: график работы сменный - 2/2 в промежутке между 11:00 - 23:00 по 6 часов (например, с 11 до 18, либо с 18 до 23). можно работать по 12 часов в режиме 2/2, если удобно. оплата: 750 р/смена на испытательном сроке, после ис - 1000 р/смена. хорошо оборудованное рабочее место. офис рядом с м.василеостровская. официальное трудоустройство с первого дня. возможности профессионального и карьерного роста (в разработку, техподдержку, продажи, отдел по работе с постоянными клиентами). дружный, неформальный и молодой коллектив. если все это для тебя и о тебе, мы ждем резюме !",операторcall-центра(график22по6часов),Санкт-Петербург,25000.0,30000.0,Радарио,2019-10-04T17:10:07+0300,noExperience,full,shift,Прием и распределение звонков|Консультирование клиентов по телефону|входящие звонки|Ответственность|Работа с юридическими лицами|работа с физическими лицами|Консультирование клиентов
