,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
701,701,исходящие и входящие звонки по предоставляемой клиентской базе; консультирование по проходящим акциям и запись на прием к терапевту; работа по готовым скриптам с обучением; внесение информации в базу данных;,программу обучения и адаптацию; поддержку со стороны коллег и опытного наставника; трудоустройство в соответствии с тк рф;. график работы: 5/2 с 10.00 до 15.30 заработная плата от 45000 в месяц и выше (оклад+%); работа в пешей доступности от метро горьковская очень светлый и комфортный офис; комфортную и лояльную атмосферу в команде.,"активность, уверенность в себе, легкость в общении; грамотная устная речь; можно без опыта работы; уверенный пользователь пк; если вам комфортно общаться с незнакомыми людьми, и вы можете проявить настойчивость и инициативность в работе - будем рады видеть вас в нашей команде! программу обучения и адаптацию; поддержку со стороны коллег и опытного наставника; трудоустройство в соответствии с тк рф;. график работы: 5/2 с 10.00 до 15.30 заработная плата от 45000 в месяц и выше (оклад+%); работа в пешей доступности от метро горьковская очень светлый и комфортный офис; комфортную и лояльную атмосферу в команде.","исходящие и входящие звонки по предоставляемой клиентской базе; консультирование по проходящим акциям и запись на прием к терапевту; работа по готовым скриптам с обучением; внесение информации в базу данных; активность, уверенность в себе, легкость в общении; грамотная устная речь; можно без опыта работы; уверенный пользователь пк; если вам комфортно общаться с незнакомыми людьми, и вы можете проявить настойчивость и инициативность в работе - будем рады видеть вас в нашей команде! программу обучения и адаптацию; поддержку со стороны коллег и опытного наставника; трудоустройство в соответствии с тк рф;. график работы: 5/2 с 10.00 до 15.30 заработная плата от 45000 в месяц и выше (оклад+%); работа в пешей доступности от метро горьковская очень светлый и комфортный офис; комфортную и лояльную атмосферу в команде.",администратор-операторвклинику,Санкт-Петербург,45000.0,,Дельта,2019-09-11T11:00:13+0300,noExperience,full,fullDay,Грамотная речь|Пользователь ПК|Деловое общение|Консультирование|входящие звонки|исходящие звонки|Работа с базами данных
