,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
485,485,,,,"привет! «.white code» - небольшая, но опытная и дружная команда. мы уже более 15 лет занимаемся созданием различных веб приложений, браузерных расширений, мобильных приложений и тд. появляется идея для проекта, мы ее реализуем. мы находимся в поиске front-end разработчика, которому интересно работать над разными проектами и способен быстро переключаться между задачами. чем предстоит заниматься: разработка chrome, firefox плагинов разработка spa верстка сайтов/лендингов/email мы ожидаем от вас: хорошие знания html, css; опыт работы sass/less/stylus; опыт работы с javascript, es6 опыт работы с reactjs опыт работы c git; знание английского языка на уровне чтения технической документации. мы предлагаем: официальное трудоустройство согласно тк рф возможность быстрого карьерного роста в молодом коллективе, высокую оплату труда и бонусную программу дмс высокой категории в ск «ресо-гарантия» (более 150 клиник, включая стоматологию, амбулаторное лечение, вызов скорой помощи, стационар) оплачиваемые обеды спортзал в офисе и душ лояльный график работы с 11 до 20, обед продолжительностью 1 час, в удобное время возможность выбора оборудования для работы (в данный момент, выбор большинства imac 27”) друзья, присылайте в сопроводительном письме ваши примеры кода, никаких тестовых, только пример кода. это значительно ускорит нашу встречу! размер заработной платы определяется по результатам собеседования.",front-enddeveloper,Санкт-Петербург,,,Вайт Код,2019-10-08T16:39:15+0300,between1And3,full,fullDay,JavaScript|HTML|CSS|Git|Google API|SPA|ReactJS
