,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
926,926,есть свёрстанный сайт. необходимо его сделать. есть пара дополнительных небольших задач.,"работа удалённая. работа на данный момент является проектом на 2-3 месяца. при условии, что всё будет выполнено качественно, готовы рассмотреть на постоянную занятость.","знание языков: react, es6, css, html, webpack. обязательно наличие каких-то работ в портфолио. работа удалённая. работа на данный момент является проектом на 2-3 месяца. при условии, что всё будет выполнено качественно, готовы рассмотреть на постоянную занятость.","есть свёрстанный сайт. необходимо его сделать. есть пара дополнительных небольших задач. знание языков: react, es6, css, html, webpack. обязательно наличие каких-то работ в портфолио. работа удалённая. работа на данный момент является проектом на 2-3 месяца. при условии, что всё будет выполнено качественно, готовы рассмотреть на постоянную занятость.",full stack developer js,Санкт-Петербург,90000.0,130000.0,Голдовский И.В.,2019-10-05T10:51:56+0300,between3And6,full,remote,CSS|HTML|React|JavaScript|ES6|Webpack
