,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
263,263,разработка программных и графических интерфейсов на qt.,,опыт написания и отладки кода на с++ или qt от 1 года; опыт использования git; желание развиваться и решать сложные задачи.,"«доктор веб» создает антивирусные решения для различных операционных систем и мобильных платформ, для домашнего использования и для централизованной защиты крупных компаний. в нашей команде отзывчивые сотрудники и технически грамотные руководители. мы стараемся поддерживать комфортную атмосферу, прислушиваемся к пожеланиям и обеспечиваем всем необходимым для работы. сейчас мы ищем талантливого разработчика в команду мобильной разработки. если вы хотите поучаствовать в разработке нового мобильного приложения — эта вакансия для вас. разработка программных и графических интерфейсов на qt. опыт написания и отладки кода на с++ или qt от 1 года; опыт использования git; желание развиваться и решать сложные задачи. будет плюсом: опыт разработки для мобильных ос (android, sailfish); опыт работы с многопоточными приложениями; опыт работы с базами данных. мы предлагаем: официальное трудоустройство; современный офис в шаговой доступности от ст. м. горьковская; гибкий график работы; конкурентоспособную заработную плату (обсуждается индивидуально, зависит от вашего опыта и квалификации); дмс, включая стоматологию; горячие обеды, фрукты, напитки; зону отдыха, тренажеры, полезные для работы книги; обучение (курсы английского в офисе).",инженер программист developer qt (c++),Санкт-Петербург,,,Доктор Веб,2019-10-08T12:40:14+0300,between1And3,full,fullDay,Qt|C++
