,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1076,1076,,,,"в билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду. каждый сотрудник соблюдает кодекс поведения, внутренние правила компании и придерживается принципов деловой этики. мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам. * оформление – в компании ооо &quot;анкор кадровые решения&quot;, но ты будешь работать в команде профессионалов билайн. если ты быстро учишься и хочешь построить карьеру в яркой компании – присоединяйся! что ты будешь делать: продавать услуги проводного доступа в интернет и цифрового телевидения одной из самых крупных телекоммуникационных компаний россии. заводить заявки на проведение интернет. всю работу ты будешь осуществлять уже по существующей клиентской базе. мы ставим перед собой реальные цели, и ты можешь помочь нам их достичь! ты в нашей команде, если ты: коммуникабельный и жизнерадостный, любишь продажи и планируешь развиваться в этой сфере; обладаешь грамотной речью и сможешь любому клиенту объяснить преимущества продаваемого тарифа; взамен мы предлагаем: удобный график работы; можно выбрать удобные 4 часа в диапазоне с 10:00 до 21:00 и любые дни недели. важно набрать 20 рабочих часов за всю неделю! достойную и своевременную оплату труда – возможность влиять на уровень заработной платы – зарплата складывается из оклада + % от каждой продажи! (потолка у нас нет); официальное трудоустройство с первого дня работы и корпоративную сотовую связь; обучение в команде профессионалов, перспектива развития и роста. возможность развиваться и повышать свой профессиональный уровень посредством участия в тренингах компании. работа в нашем головном офисе продаж с твои личным рабочим местом без разъездов. *работодателем является ооо «анкор кадровые решения» #яработаювбилайн #хочувбилайн #followbeeline",менеджер по продажам на телефоне,Санкт-Петербург,35000.0,,Билайн ШПД,2019-10-10T10:43:58+0300,noExperience,part,flexible,
