,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
727,727,"разработка дизайна страниц сайта, интерфейсов разработка пользовательских сценариев взаимодействие с командой разработки",работа удаленная условия оплаты - по договоренности,,"интернет-магазин 101 чай приглашает веб-дизайнера с опытом создания проектов в ecommerce. внимание! портфолио в behance.net не рассматриваются . указывайте в сопроводительном письме ссылки на реальные, действующие интернет-магазины . отклики без ссылок на действующие интернет-магазины рассматриваться не будут. разработка дизайна страниц сайта, интерфейсов разработка пользовательских сценариев взаимодействие с командой разработки обязательные требования: локация - рф подтвержденный опыт разработки в ecommerce обязательно наличие живого портфолио - реальные работающие интернет-магазины работа в figma работа удаленная условия оплаты - по договоренности",веб дизайнер ui ux,Санкт-Петербург,50000.0,,Власть идей,2019-09-13T19:52:55+0300,between1And3,part,remote,CSS|Веб-дизайн|Web-дизайн|Создание сайтов|Дизайн интерфейсов
