,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
32,32,,"интересная и активная работа в среде знатоков сферы телекоммуникаций. возможность участия в интересных проектах и реализации профессионального опыта. возможность обучения и совершенствования своих навыков. достойная и своевременная оплата труда и возможность карьерного роста. дмс для всех сотрудников компании; офисный врач. стоматология по полису дмс на корпоративных условиях. премии за выслугу лет в компании. финансовая поддержка в значимых событиях. kорпоративные праздники и подарки для сотрудников и их детей. оборудованная комната для приема пищи. возможность стать игроком нашей волейбольной или футбольная команды, а также быть активным болельщиком. льготное изучение английского языка в офисе. возможность участвовать в корпоративном волонтерском движении.",,"круг интересных задач: анализ бизнес процессов компании. сбор, формализация и анализ требований к модулям bss-решения: crm, система информирования. согласование требований с внутренним заказчиком. разработка технического задания. постановка команде разработки задачи по реализации функциональности взаимодействие с командой разработки и контроль качества реализации требований. организация и проведение приемо-сдаточных испытаний реализованной функциональности. ведение и контроль реализации по реестру замечаний и доработок к модулям bss решения. презентация разработанной функциональности внутреннему заказчику. передача разработанной функциональности на сопровождение в отдел эксплуатации. мы ищем сотрудника, который: владеет такими профессиональными навыками, как анализ и описание бизнес-процессов, разработка технического задания; имеет опыт внедрения crm в роли аналитика или инженера внедрения; имеет опыт проектирования, разработки, конфигурирования или технической поддержки систем ms dynamics crm, sas campaign management приветствуется; опыт управления проектами приветствуется. интересная и активная работа в среде знатоков сферы телекоммуникаций. возможность участия в интересных проектах и реализации профессионального опыта. возможность обучения и совершенствования своих навыков. достойная и своевременная оплата труда и возможность карьерного роста. дмс для всех сотрудников компании; офисный врач. стоматология по полису дмс на корпоративных условиях. премии за выслугу лет в компании. финансовая поддержка в значимых событиях. kорпоративные праздники и подарки для сотрудников и их детей. оборудованная комната для приема пищи. возможность стать игроком нашей волейбольной или футбольная команды, а также быть активным болельщиком. льготное изучение английского языка в офисе. возможность участвовать в корпоративном волонтерском движении.",аналитик по информационным системам,Санкт-Петербург,,,Триколор,2019-10-02T17:58:16+0300,between1And3,full,fullDay,
