,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
930,930,,,,"наша devops группа состоит из scala программистов, работающих над реактивными приложениями для обработки большего объема данных в реальном времени. вам предстоит: принять участие в разработке reactive системы для аналитики. писать много функционального кода на scala. писать еще больше unit тестов на scala. использовать kafka и rocksdb. применять cats, fs2, doobie. подготавливать систему для развертывания внутри kubernetes с помощью docker контейнеров. оценивать свой код и код ваших коллег, всегда работать над собой :) наши ожидания: знание функционального программирования. опыт разработки на java не менее 3 лет или опыт работы со scala и sbt. знание scalatest, умение писать unit и integration тесты. понимание принципов работы и ограничений распределенных систем (cap). умение писать чистый код. знание классических алгоритмов и структур данных. знание английского языка и возможность общаться с коллегами из сша. будет плюсом: понимание концепций cqrs и es. понимание концепции reactive programming и reactive streams. понимание принципов работы баз данных. опыт работы с kafka. опыт работы с docker и kubernetes. опыт работы с protobuf и grpc. знание cats и fs2. понимание работы websockets и rest api. мы предлагаем: индексируемую заработную плату. 100% оплату больничного. отпуск 28 календарных дней, оплачиваемый 100% в соответствии с текущей ставкой. медицинское сопровождение (дмс, офисный врач, стоматология). корпоративные обучающие программы, курсы английского языка. широкие возможности для самореализации, профессионального и карьерного роста. возможность командировок и дальнейшей работы в зарубежных представительствах компании (в т.ч. h1-b сша, филиппины, китай). комфортные условия работы, современный бизнес-центр, удобные кресла, велопарковку, оборудованные кухни, чай, кофе, прохладительные напитки и сладости. корпоративные праздники, выезды, спорт. офис в 10-ти минутах ходьбы от метро. иногородним кандидатам предоставляется relocation bonus и помощь в поиске жилья в санкт-петербурге.",scala developer (analytics),Санкт-Петербург,,,DINO Systems,2019-09-30T15:51:20+0300,between3And6,full,fullDay,Java|SCALA|REST API|Docker|Websockets|RabbitMQ|Kafka|Reactive Streams|CQRS|Kubernetes|RocksDB|Cats
