,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1302,1302,"поддержка и развитие мобильного приложения для физических лиц, ранее разработанного сторонней компанией (есть наличие исходников). подъем «с нуля» архитектуры и процессов всего жизненного цикла разработки программного обеспечения в команде: постановка задач, контроль реализации, тестирование, выпуск релизов продуктов. выполнение роли технического эксперта для команды. выполнение роли наставника для команды, обеспечение развития их профессиональных компетенций и обучения в профессиональной области. контроль качества кода разрабатываемых мобильных приложений (code review), тестирование, устранение ошибок.","работа в одном из крупнейших региональных банков рф; официальное трудоустройство в соответствии с тк рф; ненормированный рабочий день; дмс, санаторно-курортное лечение для сотрудников и их детей.","высшее техническое. опыт управления командами более 4 человек от 3х лет и выше. опыт разработки в области мобильных приложений. знание подходов к тестированию программного обеспечения. знание принципов безопасной разработки. знание гайдов google и apple. технологический стек: java, swift, elasticsearch, linux, git, oracle. работа в одном из крупнейших региональных банков рф; официальное трудоустройство в соответствии с тк рф; ненормированный рабочий день; дмс, санаторно-курортное лечение для сотрудников и их детей.","поддержка и развитие мобильного приложения для физических лиц, ранее разработанного сторонней компанией (есть наличие исходников). подъем «с нуля» архитектуры и процессов всего жизненного цикла разработки программного обеспечения в команде: постановка задач, контроль реализации, тестирование, выпуск релизов продуктов. выполнение роли технического эксперта для команды. выполнение роли наставника для команды, обеспечение развития их профессиональных компетенций и обучения в профессиональной области. контроль качества кода разрабатываемых мобильных приложений (code review), тестирование, устранение ошибок. высшее техническое. опыт управления командами более 4 человек от 3х лет и выше. опыт разработки в области мобильных приложений. знание подходов к тестированию программного обеспечения. знание принципов безопасной разработки. знание гайдов google и apple. технологический стек: java, swift, elasticsearch, linux, git, oracle. работа в одном из крупнейших региональных банков рф; официальное трудоустройство в соответствии с тк рф; ненормированный рабочий день; дмс, санаторно-курортное лечение для сотрудников и их детей.",руководительгруппыразработкимобильныхприложений,Тюмень,,,Сургутнефтегазбанк,2019-10-09T07:51:24+0300,between3And6,full,fullDay,
