,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1207,1207,,,,"опыт работы с sap abap от 1-го года; плюсом будет знания wf + sap ui5 + sap fiori; англ язык от pre-intermediate или немецкий язык; разработка отчетов, оптимизация программ; abap objects; bapi, badi, enhancement points/spots, userexits; smartforms, pdf; приветствуется знание webdynpro, ale, pi(xi), adk; базовые знания одного или нескольких sap модулей; готовность развиваться, ответственность, умение работать в команде. : участие в проектах по поддержке второго и третьего уровня и развитию\внедрению sap-системы клиента и ее компонентов; оценка продолжительности работ, написание тз (в зависимости от уровня квалификации), реализация, тестирование, документирование запросов на изменение (change requests) системы клиента и ее компонентов; функциональное руководство проектной группой (в зависимости от уровня квалификации). возможность дистанционной/удаленной работы (home office); компания предлагает стабильную и интересную работу, возможность профессионального развития; изучение английского и немецкого языка с преподавателем и он-лайн; предоставление дополнительных отпусков; предоставление материальной помощи по особым случаям; добровольное медицинское страхование (поликлиника, стоматология) - 100% компенсация для сотрудников компании; компенсация питания сотрудника; программа компенсаций занятий спортом; программа награждения сотрудников за выдающиеся успехи.",программист abap (со знанием английского языка),Тюмень,,,Атос АйТи Солюшенс энд Сервисез,2019-10-03T12:13:49+0300,between1And3,full,remote,ABAP|WF|SAP UI5|SAP Fiori
