,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
593,593,,"санкт-петербург, офис в центре гибкий график работы уровень дохода - готовы обсуждать дмс, компенсация питания, спорта участие в конференциях, в т.ч. зарубежных, возможность выступать в качестве спикера релокация для кандидатов из других городов и стран снг: оплата билетов, проживания в гостинице на первое время, помощь с поиском квартиры, подготовка документов также открыты вакансии для mobile qa (ios/android)","опыт тестирования веб-приложений от 2-х лет понимание сетевых протоколов и веб-технологий опыт с python/java или другим языком программирования опыт работы с багтрекинговыми системами опыт тестирования с неполной функциональной спецификацией опыт создания тестовой документации будет плюсом: опыт работы с высоконагруженными приложениями опыт автоматизации тестирования, знание инструментов","специалист по тестированию веб-приложений проект: один из крупнейших проектов рунета миллионы пользователей что предстоит делать: тестирование web-приложений (ручное или ручное + автоматизация) планирование процесса тестирования, оценка ресурсов регистрация и контроль исправления найденных багов подготовка тестовой документации опыт тестирования веб-приложений от 2-х лет понимание сетевых протоколов и веб-технологий опыт с python/java или другим языком программирования опыт работы с багтрекинговыми системами опыт тестирования с неполной функциональной спецификацией опыт создания тестовой документации будет плюсом: опыт работы с высоконагруженными приложениями опыт автоматизации тестирования, знание инструментов как проходит интервью: техническое онлайн-интервью позиция предполагает домашнее тестовое задание личная встреча в офисе, знакомство с командой санкт-петербург, офис в центре гибкий график работы уровень дохода - готовы обсуждать дмс, компенсация питания, спорта участие в конференциях, в т.ч. зарубежных, возможность выступать в качестве спикера релокация для кандидатов из других городов и стран снг: оплата билетов, проживания в гостинице на первое время, помощь с поиском квартиры, подготовка документов также открыты вакансии для mobile qa (ios/android)",специалист по тестированию веб приложений,Санкт-Петербург,,,ЮК-Консалтинг,2019-09-17T23:21:10+0300,between1And3,full,flexible,QA|Python|Java|Функциональное тестирование|Тестирование пользовательского интерфейса
