,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
777,777,"электромонтажные и слаботочные работы - пожарная сигнализация - охранная сигнализация - видеонаблюдение, скуд - система автоматического пожаротушения - установка шлагбаумов, автоматика ворот - прокладка кабельных трасс",пятидневная рабочая неделя выплата заработной платы 2 раза в месяц выдаётся весь необходимый электроинструмент,аккуратность пунктуальность высокая степень ответственности инициативность опыт в сфере слаботочных систем не менее 1 года пятидневная рабочая неделя выплата заработной платы 2 раза в месяц выдаётся весь необходимый электроинструмент,"электромонтажные и слаботочные работы - пожарная сигнализация - охранная сигнализация - видеонаблюдение, скуд - система автоматического пожаротушения - установка шлагбаумов, автоматика ворот - прокладка кабельных трасс аккуратность пунктуальность высокая степень ответственности инициативность опыт в сфере слаботочных систем не менее 1 года пятидневная рабочая неделя выплата заработной платы 2 раза в месяц выдаётся весь необходимый электроинструмент",инженер монтажник слаботочных сетей,Санкт-Петербург,60000.0,,Гарант Безопасности Лтд,2019-10-08T14:25:41+0300,between1And3,full,fullDay,Умение работать в коллективе|Умение работать в команде
