,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
977,977,"организация работы группы поддержки пользователей, планирование и постановка задач, контроль, мотивация и обучение сотрудников; оптимизация процессов службы технической поддержки; поддержка, обучение и консультирование сотрудников компании по вопросам, касающимся ит-оборудования и программного обеспечения; работа с заявками пользователей, классификация, регистрация и сопровождение заявок, работа с инструкциями и документацией; участие в мониторинге и диагностике сетевого и сервисного оборудования (коммутаторы, оборудование wi-fi) установка и настройка и подключение по на рабочих станциях пользователей с ос microsoft windows7/8. 1/10 диагностика программного и аппаратного обеспечения пк и ноутбуков, офисной техники, выявление и устранение неисправностей",режим работы с 10.00 до 19.00 испытательный срок 3 месяца штатная должность,"опыт работы от 3х лет в качестве сотрудника технической поддержки; навыки администрирования операционных систем microsoft windows7/8. 1/10 базовые знания microsoft active directory (управление пользователями, заведение пк в домен, предоставление/изменение доступа к ресурсам) знание устройства сетей масштаба предприятия, серверного и сетевого аппаратного обеспечения, клиент - серверной архитектуры; уверенное владение пк, знание его аппаратной части, представление об устройстве оргтехники; английский язык на уровне, достаточном для работы с технической документацией; умение решать конфликтные ситуации с пользователем","организация работы группы поддержки пользователей, планирование и постановка задач, контроль, мотивация и обучение сотрудников; оптимизация процессов службы технической поддержки; поддержка, обучение и консультирование сотрудников компании по вопросам, касающимся ит-оборудования и программного обеспечения; работа с заявками пользователей, классификация, регистрация и сопровождение заявок, работа с инструкциями и документацией; участие в мониторинге и диагностике сетевого и сервисного оборудования (коммутаторы, оборудование wi-fi) установка и настройка и подключение по на рабочих станциях пользователей с ос microsoft windows7/8. 1/10 диагностика программного и аппаратного обеспечения пк и ноутбуков, офисной техники, выявление и устранение неисправностей опыт работы от 3х лет в качестве сотрудника технической поддержки; навыки администрирования операционных систем microsoft windows7/8. 1/10 базовые знания microsoft active directory (управление пользователями, заведение пк в домен, предоставление/изменение доступа к ресурсам) знание устройства сетей масштаба предприятия, серверного и сетевого аппаратного обеспечения, клиент - серверной архитектуры; уверенное владение пк, знание его аппаратной части, представление об устройстве оргтехники; английский язык на уровне, достаточном для работы с технической документацией; умение решать конфликтные ситуации с пользователем будет плюсом: опыт администрирования ip -телефонии на базе asterisk + free pbx, базовые знания powershell, опыт работы с microsoft exchange режим работы с 10.00 до 19.00 испытательный срок 3 месяца штатная должность",руководитель службы технической поддержки,Санкт-Петербург,55000.0,65000.0,ДП Бизнес Пресс,2019-10-08T12:26:38+0300,between3And6,full,fullDay,Active Directory|Администрирование сетевого оборудования|Настройка ПК|Настройка сетевых подключений|TCP/IP
