,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1241,1241,,,,"«энергосбытовая компания «восток» (ао «эк «восток») успешно работает в энергосбытовом секторе уже более пятнадцати лет и в настоящее время поставляет электроэнергию клиентам на территории десяти субъектов российской федерации. каждому сотруднику нашей компании предоставлена реальная возможность реализовать свой потенциал, получить ценный опыт работы, повысить свой статус в успешной команде профессионалов. чем предстоит заниматься? техническая поддержка, консультирование, обучение пользователей. администрирование и настройка прав доступа к документам, справочников системы. оформление обращений в тех. поддержку подрядчика. сопровождение и доработка, с помощью встроенных средств, системы электронного документооборота wss docs. мониторинг работоспособности системы, сбор и анализ логов (windows server, iis, ms sql), оперативное устранение инцидентов в зоне своей ответственности. что мы ожидаем от будущего кандидата? коммуникабельность. способность в короткие сроки изучить новую информационную систему. базовые знание субд ms sql: запросы на языке t-sql, анализ производительности, администрирование. знание iis: администрирование, анализ производительности. грамотная письменная и устная речь. дополнительным преимуществом будет: опыт администрирования или внедрения систем документооборота. знание языков программирования: с#, javascript знание платформы microsoft sharepoint. мы постарались создать все условия для продуктивной и интересной работы: официальное трудоустройство согласно тк рф; стабильный, а главное полностью официальный доход; реальный карьерный рост в крупнейшей компании; атмосфера взаимопомощи и дружелюбия; работа в команде профессионалов в атмосфере взаимопомощи и поддержки; классическая пятидневка с фиксированными выходными; график работы: с 8-00 до 17-00; обучение за счет предприятия. множество интересных задач, в решении которых вы можете принять полноправное участие. рабочее место харьковская 75/1 а также в качестве бонуса: забота о здоровье: соц. пакет и бесплатные мед. обследования; подарки в честь значимых событий в жизни сотрудников: рождение ребенка, свадьба, подарки детям на новый год. если вы ищите стабильную и интересную работу, то будем рады вашим резюме!",специалист тех. поддержки системы электронного документооборота (сэд),Тюмень,30000.0,30000.0,"Восток, Энергосбытовая компания",2019-10-01T21:22:45+0300,noExperience,full,fullDay,
