,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1193,1193,работа телефонного характера (без продаж); запись на приём к специалисту; прием входящих и исходящих звонков; консультирование клиентов по новым услугам; работа по готовой клиентской базе,"график работы с 09:30-18:00 , 5*2 (выходные скользящие) гарантированный оклад 20000т.р+премия официальное трудоустройство корпоративное обучение карьерный рост своевременные выплаты заработной платы 2 раза в месяц дружный коллектив","опыт работы с клиентами будет вашим преимуществом; доброжелательность и ответственность; умение работать в режиме многозадачности; нацеленность на результат. график работы с 09:30-18:00 , 5*2 (выходные скользящие) гарантированный оклад 20000т.р+премия официальное трудоустройство корпоративное обучение карьерный рост своевременные выплаты заработной платы 2 раза в месяц дружный коллектив","работа телефонного характера (без продаж); запись на приём к специалисту; прием входящих и исходящих звонков; консультирование клиентов по новым услугам; работа по готовой клиентской базе опыт работы с клиентами будет вашим преимуществом; доброжелательность и ответственность; умение работать в режиме многозадачности; нацеленность на результат. график работы с 09:30-18:00 , 5*2 (выходные скользящие) гарантированный оклад 20000т.р+премия официальное трудоустройство корпоративное обучение карьерный рост своевременные выплаты заработной платы 2 раза в месяц дружный коллектив",сотрудникcall-центра,Тюмень,30000.0,,БЭМ,2019-10-10T12:06:48+0300,noExperience,full,fullDay,
