,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
583,583,управление процессом разработки; взаимодействие с заказчиком; анализ и проработка требований к продукту; планирование и контроль сроков выполнения проекта.,,"опыт в управлении проектами, построения коммуникации с владельцами продукта, управление разработкой полного цикла; значительный опыт в разработке программного обеспечения, умения проектировать и доставлять решения; способность договариваться и решать конфликты; понимание и опыт выстраивания архитектуры решений, реализации проектов; способность самостоятельно делать прототипы; желание и способность брать на себя ответственность; понимание и опыт в проектировании и реализации continuous integration/delivery/deployment; желание работать над требованиями к продукту; способность работать над несколькими проектами и с распределенными командами; желание успешно сделать проект и запустить его; будет плюсом - опыт работы в разработке на заказ.","мы создаем первую в мире единую систему маркировки и прослеживаемости товаров. с ее помощью мы можем на всех этапах от производства и логистики до реализации, отследить любую единицу товара и проверить его подлинность. как это работает? на каждый экземпляр товара в момент выпуска на производстве или ввоза на территорию страны наносится уникальный datamatrix-код, который содержит всю информацию о товаре и его перемещениях. наш сервис – это большая и сложная высоконагруженная система построенная на микросервисной архитектуре. он рассчитан на 5 триллионов транзакций и отвечает всем требованиям по георезервированию, производительности, отказоустойчивости и надежности. к 2024 году на всей территории рф в любом магазине не останется товаров без уникального кода маркировки, которые мы создаем. эта экосистема будет охватывать все товары, производимые или ввозимые в страну, и будет обрабатывать в реальном времени все товарные транзакции на территории россии. мы создаем, внедряем этот продукт, а, в дальнейшем, эксплуатируем его. проекты: высоконагруженные отказоустойчивые системы; большие данные - сотни миллиардов записей; аналитические системы на больших данных; открытые платформы; мобильные приложения. управление процессом разработки; взаимодействие с заказчиком; анализ и проработка требований к продукту; планирование и контроль сроков выполнения проекта. опыт в управлении проектами, построения коммуникации с владельцами продукта, управление разработкой полного цикла; значительный опыт в разработке программного обеспечения, умения проектировать и доставлять решения; способность договариваться и решать конфликты; понимание и опыт выстраивания архитектуры решений, реализации проектов; способность самостоятельно делать прототипы; желание и способность брать на себя ответственность; понимание и опыт в проектировании и реализации continuous integration/delivery/deployment; желание работать над требованиями к продукту; способность работать над несколькими проектами и с распределенными командами; желание успешно сделать проект и запустить его; будет плюсом - опыт работы в разработке на заказ. мы предлагаем: крупный проект федерального масштаба; интересные задачи; прекрасная возможность влиться в новую команду, показать свои навыки и приобрести новые; стабильная &quot;белая&quot; заработная плата; оформление по тк рф; дмс после испытательного срока; офис в 7 минутах от ст. метро пл. александра невского.",deliverymanager,Санкт-Петербург,,,ЦРПТ (Центр развития перспективных технологий),2019-09-24T15:01:57+0300,between3And6,full,fullDay,
