,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
437,437,сбор и структурирование бизнес-требований к аналитической системе проведение анализа бизнес-требований активное взаимодействие с российскими и иностранными вендорами,трудоустройство согласно тк рф компенсацию питания дмс корпоративную мобильную связь скидки на фитнес,"понимание принципов построения хранилищ данных и систем класса business intelligence (стек bi технологий microsoft, как преимущество); уверенные знания sql опыт работы системным (бизнес) – аналитиком на bi проектах владение английским языком (как преимущество). трудоустройство согласно тк рф компенсацию питания дмс корпоративную мобильную связь скидки на фитнес","в крупной международной компании открыта позиция консультанта bi/dwh для активного участия в развитии и поддержке ит-решений в области бизнес-аналитики и хранилищ данных сбор и структурирование бизнес-требований к аналитической системе проведение анализа бизнес-требований активное взаимодействие с российскими и иностранными вендорами понимание принципов построения хранилищ данных и систем класса business intelligence (стек bi технологий microsoft, как преимущество); уверенные знания sql опыт работы системным (бизнес) – аналитиком на bi проектах владение английским языком (как преимущество). трудоустройство согласно тк рф компенсацию питания дмс корпоративную мобильную связь скидки на фитнес",консультантbidwh,Санкт-Петербург,,,Kelly Services,2019-09-27T17:18:34+0300,noExperience,full,fullDay,SQL|Английский язык|MS SQL|Бизнес-анализ|Business Analysis|Business intelligence
