,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
936,936,участие в коммерческих проектах внедрения информационных систем в роли разработчика; разработка функционала информационной системы на основании функциональных дизайнов (бизнес-требований); проведение code-review; первичное тестирование программного кода модификаций; исправление ошибок (доработка) программного кода после тестирования; интеграция ms dax с другими системами; подготовка технической документации.,,"высшее образование; опыт разработки в microsoft d365fo, daх 2012, dax 2009 от трех лет; знание и понимание принципов объектно-ориентированного программирования и реляционных баз данных; опыт работы с ms sql server, знание t-sql; знание английского языка на уровне не ниже pre-intermediate.","приглашаем на постоянную работу ведущего разработчика microsoft dynamics 365 fo gmcs – российская ит-компания, один из лидеров по внедрению бизнес-приложений и разработке по. мы работаем на рынке более 20 лет. центральный офис находится в москве, филиалы – в санкт-петербурге, пензе, перми, казани и туле. в нашей команде более 500 специалистов. мы реализовали сотни проектов и постоянно движемся вперед! с нами вы сможете раскрыть свой потенциал, получить ценный профессиональный опыт и делать интересные проекты в россии и за ее пределами! microsoft dynamics 365 – интеллектуальный комплекс бизнес-приложений от microsoft . филиал в санкт-петербурге ищет разработчика для участия в текущих и новых проектах, в том числе с иностранными заказчиками. участие в коммерческих проектах внедрения информационных систем в роли разработчика; разработка функционала информационной системы на основании функциональных дизайнов (бизнес-требований); проведение code-review; первичное тестирование программного кода модификаций; исправление ошибок (доработка) программного кода после тестирования; интеграция ms dax с другими системами; подготовка технической документации. высшее образование; опыт разработки в microsoft d365fo, daх 2012, dax 2009 от трех лет; знание и понимание принципов объектно-ориентированного программирования и реляционных баз данных; опыт работы с ms sql server, знание t-sql; знание английского языка на уровне не ниже pre-intermediate. преимуществом будут: опыт работы с ms ssas, ms ssis, ms ssrs; опыт работы с корпоративными информационными системами класса erp, mrp (доработка, внедрение, сопровождение); понимание специфики процессов торгово-промышленного предприятия; знание основ бухгалтерского учета; знание методологий разработки программного обеспечения и стандартов описания решений (rup, uml); мы предлагаем: работа в крупной ит-компании; оформление по тк рф; «белая» заработная плата, оплата больничных и отпусков; дмс (дополнительное медицинское страхование) после испытательного срока; карьерный рост и профессиональное развитие; современный офис в центре спб; чай, кофе, корпоративные мероприятия; программы скидок и бонусы (туризм, интернет-магазины и др.). присоединяйтесь к нашей команде! благодарим за интерес, проявленный к нашей компании! резюме будет рассмотрено в течение 3-х рабочих дней с момента его получения. если ваш опыт работы и пожелания соответствуют требованиям и возможностям компании – менеджер по подбору персонала свяжется с вами по указанным в резюме контактам. отсутствие ответа в течение вышеуказанного срока означает, что, на сегодняшний день мы не можем пригласить вас на собеседование. в случае появления других вакансий, соответствующих вашей квалификации, мы будем рады связаться с вами.",ведущий разработчик microsoft dynamics 365 fo,Санкт-Петербург,,,GMCS,2019-09-26T09:23:48+0300,between3And6,full,fullDay,MS Dynamics AX|UML|MS SQL Server|SQL|Microsoft Dynamics AX
