,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
97,97,"в составе проектной группы с опытными наставниками: взаимодействие с заказчиком на всех этапах проекта по внедрению информационной системы; сбор, анализ и документирование требований; описание бизнес-процессов c использованием общепринятых нотации и средств моделирования по результатам обсуждения в составе проектной группы; постановка задач разработчикам (написание технических заданий и другой проектно-аналитической документации) по результатам обсуждения в составе проектной группы; участие в приемочном тестировании продукта (бизнес тестирование); разработка и поддерживание в актуальном состоянии проектной документации","оформление по тк рф; «белую» заработную плату (выплата 2 раза в месяц); уровень оплаты труда, соответствующий квалификации; работу в интересных проектах; возможность роста с выходом на уровень ведущего аналитика или руководителя проекта","высшее техническое или экономическое образование; аналитический склад ума; начальное представление о системах управления предприятием и автоматизации бизнес-процессов; начальное представление о нотациях, использующихся для описания бизнес-процессов; порядочность; работоспособность, умение работать в команде; готовность к командировкам. оформление по тк рф; «белую» заработную плату (выплата 2 раза в месяц); уровень оплаты труда, соответствующий квалификации; работу в интересных проектах; возможность роста с выходом на уровень ведущего аналитика или руководителя проекта","в составе проектной группы с опытными наставниками: взаимодействие с заказчиком на всех этапах проекта по внедрению информационной системы; сбор, анализ и документирование требований; описание бизнес-процессов c использованием общепринятых нотации и средств моделирования по результатам обсуждения в составе проектной группы; постановка задач разработчикам (написание технических заданий и другой проектно-аналитической документации) по результатам обсуждения в составе проектной группы; участие в приемочном тестировании продукта (бизнес тестирование); разработка и поддерживание в актуальном состоянии проектной документации высшее техническое или экономическое образование; аналитический склад ума; начальное представление о системах управления предприятием и автоматизации бизнес-процессов; начальное представление о нотациях, использующихся для описания бизнес-процессов; порядочность; работоспособность, умение работать в команде; готовность к командировкам. оформление по тк рф; «белую» заработную плату (выплата 2 раза в месяц); уровень оплаты труда, соответствующий квалификации; работу в интересных проектах; возможность роста с выходом на уровень ведущего аналитика или руководителя проекта",младшийбизнесаналитик,Санкт-Петербург,30000.0,,Бизнес Технологии,2019-10-10T12:33:25+0300,noExperience,full,fullDay,
