,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1071,1071,,,,"приглашаем бэкенд-разработчика на постоянную работу в штат - долгосрочный крупный проект - разработка системы интернет торговли для valgarda. (valgarda.fi , valgarda.ru) . проводится активная проработка платформы интернет торговли для финляндии, германии, америки, рф, хорошее финансирование, согласованы долгосрочные работы. мы предлагаем: стабильность и хорошее финансирование проекта (клиент давно на рынке, не стартап) работа напрямую с клиентом (не студийная разработка) зп готовы обсуждать индивидуально, с учетом вашей квалификации и пожеланий график свободный, fulltime офис у м. петроградская оформление в штат задачи: разработка бд поддержка и развития api необходимая квалификация: уверенные знания по работе баз данных, оптимизации их работы, целостности данных, реализация версионности изменения данных в базе, умение спроектировать и реализовать удобный интерфейс для доступа и редактирования данных. понимание работы, создание архитектуры и написание rest api сервисов. стек не ограничен конкретными технологиями. для базы данных можно использовать postgres, система написана на связке postgres + php (laravel) + vue.js. исходя из этого было бы желательно использоваться схожий стек, но т.к. задача стоит независимая и общение будет по rest api, обсуждается. дополнительно: в приоритете - человек, который хотел бы поддерживать свой проект в дальнейшем, дорабатывать и развивать. пригодятся навыки администрирования серверов, и поддержки работоспособности проекта, после его разработки (devops)",php-developer,Санкт-Петербург,100000.0,,Foach,2019-10-08T16:43:55+0300,between3And6,full,flexible,
